OP,A1,A2,A3,A4,A5 
+,2736,4364,19640,40680,26390
-,16646,0,0,0,0
-,5550,0,0,0,0
-,625,0,0,0,0
+,14565,6742,10369,32226,33388
+,46842,49368,34696,16616,14104
+,48328,39860,19892,40223,39300
-,10328,0,0,0,0
-,25368,0,0,0,0
+,23848,6804,17760,16443,4863
-,13415,0,0,0,0
-,16182,0,0,0,0
-,30554,0,0,0,0
-,836,0,0,0,0
+,44685,31681,43278,22064,16413
-,1152,0,0,0,0
-,9110,0,0,0,0
-,14811,0,0,0,0
-,11768,0,0,0,0
+,30447,4169,13292,22608,9558
+,14849,7275,21475,26967,28349
+,4201,46534,30854,5735,9355
-,14489,0,0,0,0
+,33138,8455,47103,32727,12005
+,6306,1636,39235,24020,2871
+,3919,45770,17923,43666,12812
+,34532,39595,39505,35792,46371
+,30656,41705,40883,2820,40035
+,35122,36583,4154,24325,3410
-,25136,0,0,0,0
+,25856,38027,3273,19622,15676
+,992,4701,17451,17332,44476
-,5651,0,0,0,0
-,7782,0,0,0,0
+,42391,46755,27704,1738,42353
+,1389,447,23230,44038,5869
+,41605,7414,48517,18654,37685
-,6263,0,0,0,0
-,11432,0,0,0,0
-,12509,0,0,0,0
+,15323,36712,11478,29830,36808
+,790,41276,39317,46322,24255
+,45176,32411,8291,44044,7230
-,30388,0,0,0,0
+,34804,33799,46731,8062,23295
-,23163,0,0,0,0
-,32498,0,0,0,0
+,14821,2457,17772,32514,6456
-,389,0,0,0,0
-,11633,0,0,0,0
-,25233,0,0,0,0
+,38132,39415,5852,49018,35518
+,46853,24679,45079,37668,8124
+,20576,5359,11997,31416,16708
+,42408,2626,14696,8769,4644
-,22358,0,0,0,0
+,14627,14480,17807,9073,19327
-,2083,0,0,0,0
+,2210,18778,43135,37947,1872
+,22014,1850,19481,19979,45062
+,32835,31388,44466,2678,1319
-,25609,0,0,0,0
+,9200,18258,8721,17431,2480
+,13340,46231,49784,10113,17017
+,35553,4222,47176,40929,573
-,16379,0,0,0,0
-,7479,0,0,0,0
-,6607,0,0,0,0
-,12512,0,0,0,0
+,31579,10193,26496,14059,443
-,34925,0,0,0,0
+,25031,20041,38442,39594,2577
+,26881,48788,23918,37930,3166
-,11374,0,0,0,0
+,37232,38554,32539,36904,8980
+,43461,48836,11564,49771,42704
+,17956,22846,44416,49736,14214
+,44173,26637,1682,36301,5047
-,22010,0,0,0,0
-,20626,0,0,0,0
-,33191,0,0,0,0
+,22848,44437,28702,3746,13220
-,13682,0,0,0,0
+,23682,23901,17687,31240,17177
+,43834,27850,23269,8446,34958
+,2484,13352,49458,20306,45572
-,6442,0,0,0,0
+,44899,12913,29929,6351,47623
-,29768,0,0,0,0
+,21415,17735,7494,35373,46762
+,8524,25444,9651,48193,8613
-,12707,0,0,0,0
-,21937,0,0,0,0
-,22699,0,0,0,0
+,15849,931,7989,12304,2926
-,11811,0,0,0,0
-,5915,0,0,0,0
+,15573,8621,8937,3214,17713
+,16271,40214,15269,37299,31806
+,44845,27483,27187,29063,3781
+,44239,30533,16151,42587,46249
-,24768,0,0,0,0
-,23651,0,0,0,0
+,8535,31483,37505,35464,19051
+,12970,16056,27079,17862,44738
+,25303,27284,7662,44887,42322
+,27952,16154,18637,31810,12810
-,30187,0,0,0,0
+,42290,8132,19008,46315,44440
+,17795,29731,49177,40136,38618
+,14339,20419,42420,11360,11562
+,12192,32855,47058,16261,16393
-,5716,0,0,0,0
+,31776,26573,12210,41250,37058
-,21103,0,0,0,0
+,27625,14373,22770,38991,49678
-,26027,0,0,0,0
+,34000,2982,16044,13153,9620
+,29001,39038,14082,37338,42367
-,26200,0,0,0,0
+,24684,38969,29435,39413,26052
+,19178,15101,37219,4416,10703
+,1196,30043,5573,27516,35381
-,10683,0,0,0,0
+,18515,3520,40185,31503,2766
+,2461,41696,759,39769,35056
-,7576,0,0,0,0
+,36520,31206,13517,19827,43638
-,13824,0,0,0,0
-,8924,0,0,0,0
+,32921,18301,22287,18660,13826
-,20153,0,0,0,0
+,47616,22465,36414,454,8385
-,26566,0,0,0,0
-,29792,0,0,0,0
+,7803,12718,25012,45707,3246
+,22229,45903,19830,36805,22996
+,13436,24050,26175,33866,20620
+,39910,18932,39800,36116,31384
+,48359,28592,48873,8417,42026
+,18120,5675,15356,13211,32754
+,9721,35977,26833,21861,3820
+,38939,42070,8883,31060,30311
+,9999,27508,10854,5658,9775
-,23503,0,0,0,0
+,34781,24073,20814,38482,37525
+,37834,43787,19286,46199,23139
+,36553,13854,6390,12356,18171
+,39115,14924,29422,16452,24182
+,23586,5020,25811,7602,35147
-,1812,0,0,0,0
-,10576,0,0,0,0
+,48724,30133,6269,35994,24904
-,27861,0,0,0,0
+,29501,12516,1483,25516,28327
-,2576,0,0,0,0
-,12470,0,0,0,0
+,7415,5514,46488,29783,13611
-,2525,0,0,0,0
-,29970,0,0,0,0
+,6297,18018,18652,1485,44994
+,6638,34315,29379,23107,43495
-,31,0,0,0,0
+,9785,34746,14188,13130,11401
-,29099,0,0,0,0
+,31382,18049,35377,15692,40513
+,10330,38488,48436,30679,999
-,17791,0,0,0,0
+,7634,35627,4468,39675,27095
+,40199,42462,16056,37742,38728
-,27152,0,0,0,0
+,27933,40324,39048,38861,27804
+,23486,19600,16907,39435,32377
+,43591,19854,4583,25922,4356
-,13686,0,0,0,0
+,23014,44503,22340,30721,5835
+,6080,7409,26742,221,16644
+,9480,7086,12454,18792,36399
+,1344,16841,41315,26987,9275
+,607,47665,17454,11046,35200
+,3181,4209,563,39468,44287
+,41664,44626,32945,17762,1441
+,37183,17988,27348,9272,10369
-,27397,0,0,0,0
+,8732,13141,14155,14721,32654
+,37742,35572,8958,10795,29298
+,7828,6731,27780,30521,41699
+,22680,40695,23704,4603,38857
+,10301,33980,40336,24576,17091
-,28226,0,0,0,0
-,7547,0,0,0,0
+,17475,14918,33880,17951,9480
+,17660,27906,44878,44462,32039
-,22625,0,0,0,0
-,11613,0,0,0,0
-,913,0,0,0,0
-,23445,0,0,0,0
+,21276,10444,432,38874,27665
-,15782,0,0,0,0
+,14921,2069,44214,38519,38848
+,15355,48874,14294,38091,28424
+,6635,35575,27334,29540,44454
-,25718,0,0,0,0
+,24242,13418,13626,15689,44866
-,12055,0,0,0,0
+,22028,21364,42611,8742,40715
+,8192,21107,30360,2722,36094
-,259,0,0,0,0
-,10044,0,0,0,0
+,41028,28185,9942,39843,39796
+,36754,3780,4354,24966,46831
+,35053,49716,583,45552,33238
-,28497,0,0,0,0
-,10201,0,0,0,0
-,32511,0,0,0,0
+,12612,43145,9577,13580,49609
+,32119,47214,19126,35733,39798
+,17505,35436,31231,27821,45052
-,26115,0,0,0,0
-,22764,0,0,0,0
-,20230,0,0,0,0
+,26845,15644,40766,49046,12528
-,6634,0,0,0,0
+,8229,7279,6169,36466,12246
-,22509,0,0,0,0
+,583,27761,37157,31965,47155
+,2634,1687,41567,49141,48359
+,47389,21598,24111,43015,138
+,30076,24300,41751,32385,9687
-,20367,0,0,0,0
+,41966,13474,17957,41284,30125
+,14227,21280,11158,1059,38425
+,25886,24225,21414,48111,10039
+,32019,1217,11179,4052,34193
+,2296,17134,28321,3645,17593
+,14123,34126,37983,30178,30182
+,34824,37970,24316,42271,20936
-,6456,0,0,0,0
+,43785,16459,21583,43880,35984
+,4711,36091,27129,35540,47014
+,14665,27984,7613,27669,1307
+,10213,25084,12276,47424,34639
-,247,0,0,0,0
+,45333,46461,38988,47667,21069
+,40148,25339,27209,42397,35380
+,46226,45226,9779,32042,48562
+,42087,4540,17795,11088,3802
-,4938,0,0,0,0
+,40637,40800,40770,7075,34575
+,34499,19341,46021,41555,46400
+,24440,625,48741,1910,13684
-,25587,0,0,0,0
-,27012,0,0,0,0
-,1442,0,0,0,0
+,33164,22859,2996,5829,48045
+,47725,15764,3161,11791,35856
+,7991,5725,3497,5373,26921
+,39175,3240,39212,12984,3070
-,31212,0,0,0,0
-,33832,0,0,0,0
-,7712,0,0,0,0
+,32984,10734,18096,7914,13738
+,29829,6332,29394,23600,20632
+,8208,19870,736,39065,44570
+,35219,17957,5557,43525,25633
+,44017,7596,41348,9577,37406
-,20453,0,0,0,0
-,17633,0,0,0,0
+,36424,1195,7147,18369,26473
+,4239,5138,9653,33838,45475
-,8905,0,0,0,0
-,32043,0,0,0,0
+,15698,46906,17711,21852,27989
+,44863,21567,42678,35531,25417
+,9202,27521,2775,15674,5
+,16617,44125,24795,4873,1197
-,3353,0,0,0,0
+,49789,37754,10402,24576,37076
+,38187,21113,48183,15603,24315
+,14527,6317,12683,40836,22069
+,40515,23926,10941,40980,16803
-,2286,0,0,0,0
+,44363,5113,2198,28770,36545
+,46427,48019,3934,3264,43942
-,6939,0,0,0,0
+,8929,33837,16280,11098,30360
+,1203,41119,9491,48650,20385
+,47716,17932,34281,25113,15144
-,31254,0,0,0,0
+,18732,20519,32066,46369,32436
+,47119,20621,35220,3264,20410
+,43690,8566,44816,22621,9849
+,42800,3467,45543,38979,41325
+,7912,11496,20330,31257,7002
+,40058,7976,36276,21948,29820
-,11568,0,0,0,0
+,8492,4126,9263,46847,32312
-,4840,0,0,0,0
+,5646,893,48042,32519,25300
+,46442,7005,41107,42796,27310
+,11874,25893,90,11716,20519
+,32705,43372,6912,5505,6160
-,16479,0,0,0,0
-,12014,0,0,0,0
+,34069,21778,5892,49629,28719
+,49365,8044,28691,33943,30018
+,32304,19076,33380,17921,16071
+,1776,10003,9557,39947,27607
+,19726,46292,4948,11005,15262
+,35455,31443,41083,35926,46246
-,9422,0,0,0,0
+,29910,23859,49894,40521,9188
-,11719,0,0,0,0
-,28531,0,0,0,0
-,25553,0,0,0,0
+,47020,30131,8284,19000,5121
-,19973,0,0,0,0
+,49558,2322,47510,24625,12182
+,6084,15007,3976,34418,33278
+,18227,12964,4853,19591,8993
-,30817,0,0,0,0
-,25133,0,0,0,0
+,49769,42542,19295,3924,10983
+,20883,25763,43770,32788,11280
+,13827,42388,3017,5043,28230
+,48996,7252,18741,2154,26382
+,37083,42255,47340,4114,18113
-,23655,0,0,0,0
-,20167,0,0,0,0
+,47730,44925,35726,29808,5415
-,32543,0,0,0,0
-,1348,0,0,0,0
-,32218,0,0,0,0
-,9417,0,0,0,0
-,1663,0,0,0,0
+,8361,31887,47918,29865,21016
+,41800,45372,7161,4707,35939
+,18192,35703,23689,19261,39741
-,23006,0,0,0,0
+,2633,44675,26179,18499,39820
+,33107,42255,37078,3894,22095
+,6854,5188,47342,8495,48409
+,14199,22672,48628,32374,5932
-,18965,0,0,0,0
+,14140,14090,20646,9775,45173
-,18604,0,0,0,0
-,17957,0,0,0,0
+,1243,39025,20330,1111,24485
+,31765,46371,9919,23324,39747
+,28518,37553,6339,113,33141
+,7213,49564,20549,5939,21657
+,14096,31870,11106,35565,30631
-,1975,0,0,0,0
+,25524,14749,25312,11983,40160
-,29987,0,0,0,0
-,1932,0,0,0,0
-,17809,0,0,0,0
-,8489,0,0,0,0
-,12543,0,0,0,0
+,46168,938,47574,36774,2715
+,26155,49829,16552,37868,12565
-,1750,0,0,0,0
-,32970,0,0,0,0
-,30315,0,0,0,0
-,30176,0,0,0,0
-,17563,0,0,0,0
+,46729,19082,38373,20403,12456
-,25919,0,0,0,0
-,26039,0,0,0,0
-,22602,0,0,0,0
+,4852,8445,9660,27940,25150
+,40780,22413,48743,44307,9076
+,28567,34058,23805,23543,13123
+,40425,28634,8295,31927,7091
-,15981,0,0,0,0
+,29254,17288,15496,18770,17777
+,25907,4881,10687,34242,9687
+,14874,3292,41048,31243,37127
-,15704,0,0,0,0
-,24545,0,0,0,0
-,16158,0,0,0,0
+,44830,33844,26250,15043,44436
+,30973,15006,45644,17277,33543
+,8655,8842,23552,21722,19072
+,15577,17323,12478,39398,38245
+,2816,28632,3096,48567,21745
-,33357,0,0,0,0
-,24717,0,0,0,0
+,22498,39377,40304,29884,1734
-,34717,0,0,0,0
-,22261,0,0,0,0
+,25772,26143,8810,10147,44841
+,9798,8315,26763,18154,9419
+,9489,13725,23147,4274,11730
-,2231,0,0,0,0
+,12288,14439,17378,46288,46163
-,19627,0,0,0,0
+,37723,41338,1190,48432,27923
+,2457,20145,12319,14592,1530
-,12019,0,0,0,0
-,14730,0,0,0,0
+,6939,30157,24314,13058,6720
-,25899,0,0,0,0
+,9569,49130,39568,3643,8218
+,22013,32766,19993,20808,38121
-,5865,0,0,0,0
-,30276,0,0,0,0
-,33558,0,0,0,0
-,13591,0,0,0,0
+,31535,24043,46733,22631,41411
-,10848,0,0,0,0
-,5228,0,0,0,0
-,22041,0,0,0,0
+,6138,34150,20578,48990,24756
-,12938,0,0,0,0
+,14513,30065,37211,12450,29981
-,34290,0,0,0,0
+,42957,45276,48420,27239,49516
-,7654,0,0,0,0
-,22955,0,0,0,0
+,48219,32845,20608,22990,40344
+,27339,7251,32946,40664,9468
-,31490,0,0,0,0
-,17187,0,0,0,0
-,9371,0,0,0,0
+,12128,13249,21382,40046,29159
+,49433,38691,12259,40137,27087
-,24620,0,0,0,0
+,26226,41352,20337,14858,43685
+,25645,20573,27673,26788,9362
-,7118,0,0,0,0
+,5237,39708,9173,22720,47021
+,48848,14892,20098,25125,43532
+,22489,42972,48467,11036,12099
+,20911,39904,13647,46507,12308
+,44583,6787,8932,17753,13780
-,19634,0,0,0,0
+,32,32550,6953,35233,23122
+,47525,17212,14764,36572,42701
+,4633,28636,49088,11207,17835
+,1920,35438,5935,7998,44844
+,9658,36399,17536,25005,20864
+,6755,3139,31627,27034,5628
-,20365,0,0,0,0
+,21802,33756,49014,13206,33379
-,1385,0,0,0,0
+,49380,25936,38472,39399,37284
+,36473,7598,19348,43765,32264
+,14287,6576,45404,1764,35859
-,13586,0,0,0,0
+,1744,1601,20557,37526,14221
-,18869,0,0,0,0
-,28770,0,0,0,0
-,32890,0,0,0,0
+,24994,5879,32706,19125,30832
-,28059,0,0,0,0
-,30576,0,0,0,0
+,21786,36653,39472,8056,35989
-,7695,0,0,0,0
+,20756,18958,46265,8438,1354
-,3851,0,0,0,0
+,44718,27076,20581,41166,19615
+,11211,49837,37411,10159,11283
+,44973,46566,35189,6679,15810
+,21224,8825,16299,15004,35543
-,18192,0,0,0,0
+,3912,42785,30573,3407,29700
+,5217,38030,43179,20909,6617
+,27908,13975,22941,36314,35899
+,48561,37589,24495,45686,42440
+,11947,40118,20343,37905,31569
+,48574,31892,35968,18532,12576
-,30516,0,0,0,0
+,6677,11352,2793,9941,2247
-,15047,0,0,0,0
-,34874,0,0,0,0
-,14513,0,0,0,0
+,34319,42560,26263,31323,40559
-,4409,0,0,0,0
-,8629,0,0,0,0
-,10117,0,0,0,0
+,33213,38405,37984,6090,16439
+,49767,40140,11322,42390,41297
-,3586,0,0,0,0
+,47303,24245,31529,28753,14009
-,34644,0,0,0,0
-,29035,0,0,0,0
+,10811,344,2199,45910,7981
-,26546,0,0,0,0
-,17172,0,0,0,0
-,1377,0,0,0,0
-,15391,0,0,0,0
-,9241,0,0,0,0
-,818,0,0,0,0
-,9762,0,0,0,0
+,17622,4778,34218,3082,8744
-,22851,0,0,0,0
+,11966,14797,25585,30974,47463
+,6371,31845,19556,24028,20690
+,21316,2836,20230,49652,20360
+,322,35035,28879,48334,20489
+,32666,29377,8929,38329,28041
-,24035,0,0,0,0
+,1550,41825,32322,19248,41924
+,39613,18418,33671,42357,40259
+,10776,34410,27014,22935,155
+,34786,15408,10425,5168,31537
-,21396,0,0,0,0
-,18628,0,0,0,0
+,44463,49034,34397,5449,10809
+,33772,26646,14991,40372,38684
+,16439,7416,39787,17805,27239
-,14010,0,0,0,0
-,22916,0,0,0,0
-,9182,0,0,0,0
-,9469,0,0,0,0
+,37887,26889,9124,171,45343
-,13809,0,0,0,0
+,8483,19043,37322,33747,36640
+,22457,16019,12805,13082,18479
+,24779,15330,21666,42717,27757
+,112,29090,41660,8066,11661
+,14510,8974,35953,22396,16703
+,43836,19255,40131,40192,31094
+,49536,38366,8724,47963,38398
-,17272,0,0,0,0
-,15053,0,0,0,0
+,21662,45945,45708,32447,23914
+,39234,460,36248,13980,27397
-,15223,0,0,0,0
-,3807,0,0,0,0
+,46807,39773,40902,4063,16205
+,9952,18736,12023,555,25380
+,6671,45025,14066,31842,23776
+,14982,46687,9404,8575,34196
-,28009,0,0,0,0
+,16479,37666,16843,22259,22247
+,4473,46205,6918,47669,226
+,22904,40339,47234,2360,32377
-,8763,0,0,0,0
+,31811,33601,36155,569,43187
-,11033,0,0,0,0
+,1905,36829,4528,18587,14335
-,32898,0,0,0,0
+,12658,3551,32175,32608,27361
-,25994,0,0,0,0
+,11701,31925,7054,28275,45312
-,2881,0,0,0,0
-,10019,0,0,0,0
+,28830,30920,513,37300,32075
-,5880,0,0,0,0
+,27630,4825,9625,11229,2165
+,10854,30033,35880,44797,29794
-,20212,0,0,0,0
+,9176,43598,2254,35936,46795
-,34129,0,0,0,0
-,7214,0,0,0,0
-,6912,0,0,0,0
-,21362,0,0,0,0
+,27372,30179,37129,11040,5691
-,34459,0,0,0,0
-,29442,0,0,0,0
-,26056,0,0,0,0
+,49230,7182,48776,892,2204
-,20131,0,0,0,0
+,14559,6273,22185,37407,44686
+,1412,42190,44688,9923,3159
+,16222,31907,5425,6728,24144
-,267,0,0,0,0
+,36407,31500,14160,22621,43011
-,25461,0,0,0,0
+,32520,9336,22690,36620,11162
+,1988,19936,2375,697,6328
+,28415,49233,13449,18747,11131
+,44044,37188,28294,30793,39084
+,44020,38248,11930,40931,20938
+,44653,26946,41010,11259,42058
+,42041,4300,8664,48418,26530
+,4053,29095,14679,27133,23560
+,14618,44044,5860,41885,26611
+,38860,41543,46480,19621,14938
+,36854,26126,29003,29916,34430
+,8406,5884,36084,48907,4447
+,5555,12124,49567,22451,1424
+,16848,35846,5552,47790,40047
+,8257,4859,39555,48481,6010
-,17665,0,0,0,0
+,42459,22179,35904,20326,37920
-,14353,0,0,0,0
+,49982,16749,42152,6137,19974
+,2537,38219,24744,19760,4166
-,20902,0,0,0,0
+,26865,10336,23124,3516,17654
+,19118,30596,10411,49618,44948
-,7725,0,0,0,0
-,4956,0,0,0,0
+,2359,42031,21217,17039,36682
-,4403,0,0,0,0
+,25249,39166,49380,31928,23923
+,44434,24418,4610,4856,21563
+,16529,19364,27535,30013,34984
+,4684,21309,48463,28195,42822
-,8880,0,0,0,0
-,5622,0,0,0,0
+,13429,15757,26110,48816,15581
-,16693,0,0,0,0
-,34796,0,0,0,0
-,8082,0,0,0,0
+,28562,9596,27749,39935,3486
+,41443,32156,27709,12741,13809
-,688,0,0,0,0
-,8906,0,0,0,0
+,11356,37387,37237,15080,26967
+,33394,31781,31718,41576,20783
-,7694,0,0,0,0
-,7093,0,0,0,0
-,30184,0,0,0,0
+,33086,27298,28316,10062,26686
+,45712,37338,10853,3708,34875
+,30887,8569,36756,25893,3413
-,29070,0,0,0,0
-,24245,0,0,0,0
-,9346,0,0,0,0
+,3472,22958,12968,46532,15289
-,11991,0,0,0,0
-,24098,0,0,0,0
+,45885,9480,17808,38799,4816
+,45592,27604,21037,18425,35005
-,15486,0,0,0,0
-,6747,0,0,0,0
-,12348,0,0,0,0
+,42033,11685,8348,14468,48476
+,21912,35681,31123,45009,3120
-,22963,0,0,0,0
-,9419,0,0,0,0
+,28834,38898,15780,3267,40642
+,23440,26571,48964,15847,13217
+,8143,33535,1285,10869,49245
-,3630,0,0,0,0
-,11808,0,0,0,0
-,24321,0,0,0,0
-,30783,0,0,0,0
+,23354,47492,39873,17379,38081
-,23303,0,0,0,0
+,43565,26903,13486,17548,9499
+,32231,45571,12004,44790,20819
+,10922,6573,34212,36395,30851
+,24154,7764,20525,39840,30305
-,30625,0,0,0,0
+,24764,25254,42695,289,3453
-,14419,0,0,0,0
+,25311,15559,6446,47663,14449
-,8828,0,0,0,0
+,5403,14197,45521,29370,7903
+,45173,14678,14236,8465,15306
-,4241,0,0,0,0
+,22123,21619,45377,22315,43436
+,17389,47895,8242,38139,41211
+,17460,23004,13431,15279,33894
+,12695,3749,10006,20121,48681
+,10494,11275,15989,9608,23008
-,17849,0,0,0,0
-,16705,0,0,0,0
+,38419,8314,42204,18918,15417
+,33643,24418,27179,43914,15750
+,4853,28941,29658,44304,43823
+,33096,9161,30476,23829,5306
+,41530,22094,21367,44531,36937
+,38444,38281,25335,18816,42788
+,16907,34244,17865,49804,38777
+,40263,30587,41224,44255,20791
+,5878,3385,33122,31884,39140
+,3558,15697,49728,20317,26166
-,19433,0,0,0,0
+,41959,33195,31284,42884,6639
+,10859,6505,2828,2542,20109
-,28625,0,0,0,0
+,21449,10211,13193,41295,5391
-,28470,0,0,0,0
-,1094,0,0,0,0
+,13221,40779,3640,28124,5532
+,29899,449,46726,42624,214
+,17067,3938,47372,20220,4632
-,5684,0,0,0,0
+,14948,11026,7282,45905,18637
+,49760,28098,33816,27807,38526
+,14668,48163,1833,22897,42949
+,18862,9519,33399,13027,30501
+,11137,5217,18914,34143,39050
+,34492,10531,8383,4295,31411
+,45559,7052,48071,31096,19637
+,3542,12551,2693,40441,18131
+,26730,38259,37353,12131,46350
+,9880,1586,30026,38079,216
+,37617,11325,27359,27402,16271
-,22374,0,0,0,0
+,17717,35422,28660,39958,38327
+,41039,43040,48848,23971,33789
-,4413,0,0,0,0
-,12946,0,0,0,0
-,12245,0,0,0,0
+,18388,41923,25810,49492,23357
-,22280,0,0,0,0
-,21076,0,0,0,0
-,31498,0,0,0,0
-,28178,0,0,0,0
-,19927,0,0,0,0
-,7374,0,0,0,0
+,6340,36813,38929,16973,42408
-,29936,0,0,0,0
+,17469,35561,44485,48136,3815
+,38591,14004,29785,3705,42078
+,18940,20111,26098,35910,12061
+,1222,41801,30783,6089,762
-,27343,0,0,0,0
+,45001,9820,10263,41827,30014
+,44303,14794,26845,2352,38109
+,21936,36392,27902,1998,38051
+,16613,32581,17562,29289,471
+,10335,48024,31148,36261,6045
+,24212,46281,23525,45669,16277
+,48352,6504,35110,43251,16433
+,17722,38555,43799,42220,9544
+,40604,40705,966,29644,37326
-,14670,0,0,0,0
+,30443,44491,14485,5615,2124
+,41889,37169,2575,25609,49550
+,3613,42527,4155,12353,29819
+,19640,5797,36341,8755,37824
+,46397,46080,39054,8118,18243
+,37032,30011,32261,16146,17329
+,9863,26195,10340,41510,44998
-,5257,0,0,0,0
+,19861,22703,25132,1332,13827
-,25314,0,0,0,0
-,22384,0,0,0,0
-,12804,0,0,0,0
+,41383,1003,21740,34371,3822
-,984,0,0,0,0
+,32054,45009,20964,34612,37602
-,24342,0,0,0,0
+,13067,32941,8545,41151,49859
+,46526,9467,3032,8363,19539
+,8008,47307,27318,32794,12978
+,38127,32242,13858,20676,16205
-,6271,0,0,0,0
+,46505,3328,29566,30406,41532
-,26019,0,0,0,0
-,7540,0,0,0,0
+,5258,16596,38538,8611,8117
-,11889,0,0,0,0
-,34283,0,0,0,0
+,26556,48887,25535,36032,25153
+,38738,40049,24215,5463,49883
+,40215,21231,44556,4259,26166
+,19696,6552,34704,6165,34665
-,6401,0,0,0,0
-,22709,0,0,0,0
-,19607,0,0,0,0
-,25279,0,0,0,0
+,6393,41696,21728,39692,49848
+,20442,40594,47336,27489,38884
-,22713,0,0,0,0
-,21791,0,0,0,0
-,20349,0,0,0,0
-,28740,0,0,0,0
+,1868,11366,20102,6438,4876
+,13521,22570,27481,28077,28721
+,16107,33365,23344,23951,11824
-,15123,0,0,0,0
+,36890,11907,44728,14319,8896
+,4907,18345,6886,33152,22816
-,33420,0,0,0,0
+,8260,43524,47861,27794,8224
