OP,A1,A2,A3,A4,A5 
+,6069,6954,2079,24166,27873
+,29266,19195,962,3963,35554
+,7704,5860,49141,31541,11684
+,29245,9176,8399,1387,36404
-,3865,0,0,0,0
+,40745,38101,2171,41646,49296
+,17992,29861,22314,20163,28847
+,5441,33877,27104,31010,16624
+,15588,40254,9021,46937,17597
+,37141,21596,34925,35802,36393
+,11830,2326,13806,30867,9297
+,48491,1606,43996,19659,11761
+,3062,17122,18497,43807,29502
+,38385,38184,7511,46871,37677
+,44899,22931,15163,11285,21268
+,35680,24635,33380,13703,45960
+,47059,37821,5193,48652,9427
+,28876,19602,32760,29076,10517
+,28707,44402,8096,5286,9062
+,21465,34267,11045,15819,34457
-,2595,0,0,0,0
-,1793,0,0,0,0
+,41913,8111,12847,6982,26633
+,32008,47737,28757,26372,32335
+,49429,47413,39381,39573,35033
+,30814,10146,31480,46184,22556
+,47547,7714,44534,5226,5548
+,11807,34144,29708,26220,6042
+,5528,9090,1612,37769,30688
+,12277,11981,38937,48705,42400
+,20918,11017,11980,49132,22221
+,31437,5051,46607,44251,20713
+,23706,30476,37019,17041,1689
+,14224,47650,31332,25235,47807
+,31773,42073,46144,17530,19144
-,5607,0,0,0,0
-,3002,0,0,0,0
+,166,2406,19037,26126,5959
-,1674,0,0,0,0
+,8392,22966,48036,16466,17864
+,14840,37043,33163,28933,41873
+,34598,48696,22077,7575,25900
+,7611,566,11847,25878,2993
-,5389,0,0,0,0
+,14206,5522,35782,40820,26020
+,6765,38237,42157,5245,48569
+,7215,26761,12291,8622,5178
+,45381,42451,13983,26324,9760
+,20723,4114,1013,30002,44673
+,47838,30024,28139,16966,3620
+,1582,1116,9078,35223,12814
+,38991,21535,16668,30296,1920
-,491,0,0,0,0
+,39191,46084,33233,36337,11951
-,1587,0,0,0,0
+,46494,16932,43911,29785,19487
+,22259,25718,14906,15720,5706
-,6378,0,0,0,0
+,3700,17758,25912,22714,15970
+,8205,47852,33300,23623,5813
+,19642,12302,18567,5084,9507
+,42867,26250,34772,33298,10023
+,32346,8022,26667,46384,17976
-,529,0,0,0,0
+,17100,38085,17996,36905,28837
+,18840,5971,16954,28857,20125
+,30044,45465,48893,44849,40980
+,20067,11298,2083,27993,42402
+,10965,48281,28274,5603,19488
-,585,0,0,0,0
+,32175,11076,22897,38006,11305
+,31859,41846,29411,42069,17788
+,45593,19474,16424,10287,49857
+,21616,39441,28573,11594,749
+,15452,35993,46277,18397,41998
-,9126,0,0,0,0
+,17826,9039,44560,33183,46570
+,34985,24011,754,14239,24219
+,26802,8937,23769,34650,6159
-,6839,0,0,0,0
+,28119,36877,40801,13919,13760
+,46720,1674,13899,18366,17852
+,23213,48551,39432,47999,11291
+,30090,34646,15402,49290,32489
+,207,296,3624,25968,27437
+,38726,36472,9275,2999,27417
+,2331,24121,39865,18090,10667
+,48785,31438,46474,28325,7562
+,41679,4692,36870,40202,22659
+,33890,43940,37816,10520,42652
-,3318,0,0,0,0
+,39934,13598,36426,44991,7021
-,5028,0,0,0,0
+,30174,38062,35765,21254,40245
+,17452,39522,7800,48891,2663
-,3596,0,0,0,0
+,36290,23788,16930,20614,18728
+,31205,5109,1463,48371,35266
+,26284,21571,27736,9080,41463
+,40183,16800,3555,28056,6607
+,48623,41659,37511,10588,38988
+,13821,9640,3242,26427,1364
+,44492,25033,45056,15789,2961
-,1937,0,0,0,0
+,16456,30007,25473,24505,34851
-,8769,0,0,0,0
+,45873,43700,21490,22101,31681
-,6957,0,0,0,0
+,10547,24987,8747,17736,6964
+,25170,2929,39930,3747,11347
+,30573,42746,31149,38755,46635
+,44122,39402,47366,39806,16751
+,18739,24565,27077,25587,30411
+,29239,49513,29173,3457,19800
-,605,0,0,0,0
+,13123,41275,27655,16012,34671
+,25578,33530,9603,47099,2439
+,16805,27528,8800,48307,47885
-,7475,0,0,0,0
+,38119,24927,25684,12960,6821
+,39839,48878,47405,9493,28850
-,6683,0,0,0,0
+,25036,3411,4937,25161,22165
+,11348,28108,23314,43185,28754
+,5097,19852,14027,49869,9260
+,48675,29042,3427,33873,9886
+,1330,23452,23106,47387,6917
-,6348,0,0,0,0
+,49389,32608,49886,2767,35588
+,11795,1836,30126,19206,32207
+,27344,18108,44271,3815,42123
+,2795,36133,38350,34030,25391
+,45333,12667,17141,46903,13999
+,11389,47729,16626,32523,41278
+,7308,27313,17354,39861,3774
+,23134,43136,5299,35051,21100
+,43072,31954,48947,32200,32270
+,19521,27470,49752,10209,5051
+,2364,26681,33979,9711,48296
+,11000,36158,23474,11097,29729
+,950,40190,38563,26267,35294
-,340,0,0,0,0
+,30738,16798,33440,46633,8924
-,4844,0,0,0,0
+,1473,44415,1535,14063,2697
+,42040,38528,17909,36802,11088
+,30674,36436,31522,45410,16833
+,48962,16946,16454,5980,36372
+,19677,26293,43215,1886,49226
+,28576,13724,48024,26107,12178
+,28397,39726,15329,28757,3611
-,2834,0,0,0,0
-,70,0,0,0,0
+,18923,10916,39501,23040,16882
+,15079,3503,14759,25654,32241
+,41492,326,36671,7062,19414
+,18930,18122,8632,22999,49824
+,36705,7983,18860,32300,19506
-,3180,0,0,0,0
+,15164,22814,10227,49204,31740
+,22480,8284,42375,9026,9969
+,2819,48941,15023,152,30686
+,49250,45872,25080,19348,22935
-,5477,0,0,0,0
+,25927,14817,9780,31997,38409
+,10875,13176,1738,22504,38363
+,20672,22235,37220,1426,9646
+,24402,44711,13545,22581,34833
+,19676,22474,30965,14291,44170
+,49454,43798,34532,45023,26829
+,24875,6202,4980,14756,25254
+,12657,43882,34676,19840,39018
+,48572,10658,19183,104,45216
+,3470,49234,48311,11021,38377
+,1781,2658,46295,21762,30936
+,4639,16613,9232,29709,29142
+,28948,35780,15737,22497,20688
+,42987,5310,21458,17670,27138
-,5643,0,0,0,0
+,31376,40850,30222,25958,49924
+,28971,11676,43371,1613,15425
+,36781,27481,984,5156,5879
+,27366,19154,29025,24641,35456
+,160,7945,9708,40664,49019
-,8207,0,0,0,0
+,5181,4178,29287,23998,21197
-,3054,0,0,0,0
+,47636,27807,25936,39080,44842
+,33479,32103,37211,28226,19022
+,46525,39285,9102,5476,24645
+,27942,44194,43445,30267,27245
+,35816,7723,28176,22910,46946
-,7024,0,0,0,0
+,17931,6538,19920,11701,8544
+,46018,26097,38250,35635,26219
+,16087,743,15221,39005,6889
+,9319,42994,6319,16801,33875
+,21504,26534,44778,12963,46596
+,17202,25273,17091,44943,9525
+,38830,17062,24995,29231,20449
+,33912,8425,12944,45619,49596
+,39674,19168,44099,48975,1401
+,47028,32664,22967,20062,30581
+,29091,36901,21186,31282,16152
+,10829,49012,35081,44135,39911
-,731,0,0,0,0
+,48211,40949,49430,21472,45151
-,6547,0,0,0,0
+,40077,509,16167,31069,15565
+,10675,4945,25267,440,18036
+,10861,49857,22519,37558,36835
+,47842,47040,34643,18497,19944
+,10163,32898,32681,29611,33895
+,2209,18220,31630,44076,31152
+,28279,33242,45612,13676,38428
+,13427,10097,1577,21975,23812
+,18615,20771,17893,47483,38948
-,7950,0,0,0,0
-,4442,0,0,0,0
+,46571,47196,8112,37469,22718
+,45723,6411,17891,4969,7741
+,11431,23103,21930,24086,39487
-,9136,0,0,0,0
+,31289,4993,7080,14357,8462
+,11247,42642,12842,8203,32830
+,30279,30026,37540,39997,36755
+,19906,32841,30446,22414,29535
-,1432,0,0,0,0
+,10691,46415,18972,4651,49513
-,9931,0,0,0,0
+,49921,5527,39705,31078,9572
+,45989,41405,23220,19804,10024
+,3294,5320,27178,41670,45574
+,45454,39272,22430,7733,5214
+,2221,9928,23508,24479,20895
+,44355,40940,4717,21161,3938
+,21563,14366,44241,17477,29396
+,27010,32893,38655,15288,25778
-,2968,0,0,0,0
-,5608,0,0,0,0
+,8608,2954,3225,41558,3175
+,4460,564,6560,19534,31408
+,21746,23408,27187,31912,31761
+,37197,18611,25992,38128,48621
+,22295,26130,19968,29128,20081
+,36204,27370,6968,2626,42102
+,28001,39178,25260,2439,32309
+,21090,47856,42831,20826,6355
-,3491,0,0,0,0
+,32764,35892,2349,7242,1590
+,6604,35510,4581,48304,28887
+,46218,19204,17759,20475,43344
-,7563,0,0,0,0
+,49286,3291,23643,39629,6457
-,5877,0,0,0,0
+,14701,45748,39976,15811,37674
+,14554,30035,15406,37758,25709
-,1613,0,0,0,0
+,23398,13854,12363,29129,30451
+,47511,26541,5458,39007,26073
+,23638,32810,35537,38775,42951
+,40029,10546,25479,42537,9318
+,20527,8422,25950,45904,24210
+,33057,19175,2874,24414,33048
+,41335,7493,11464,38070,11182
+,40668,15647,10027,12906,27997
-,86,0,0,0,0
-,8715,0,0,0,0
+,2160,15340,40970,24750,15829
-,6840,0,0,0,0
+,14219,40155,48002,22303,1611
+,19702,35908,3244,40800,49088
+,21523,13026,2229,21938,37555
+,16362,24775,20190,4271,46977
+,17582,37043,17640,3718,14085
+,3124,1805,6110,2890,42651
+,5787,38611,47704,1506,4979
+,844,31108,45803,8957,18445
+,47061,29235,18495,31268,27299
-,5288,0,0,0,0
+,2466,15853,25785,27896,11354
+,39824,35656,10243,39594,11988
+,14265,5239,28649,17425,43098
+,49643,18452,35319,44426,8071
+,39572,37168,49640,26755,49195
+,29998,3039,3508,37163,49476
+,12909,31042,29575,44252,42927
+,13032,41452,46609,34479,30095
+,10091,40498,6056,590,23026
+,24211,9566,9071,38568,7936
-,9045,0,0,0,0
+,25506,25783,26652,49924,48403
+,42061,2998,30045,4141,34242
+,29594,3299,19985,47446,15682
+,1840,27667,353,13844,43246
-,9753,0,0,0,0
+,5000,9170,14865,11417,4500
+,38856,41692,17923,16318,20678
+,22552,32834,42195,45362,48443
+,1452,37749,35657,31682,9302
-,2845,0,0,0,0
+,19154,10,279,23543,30806
+,6667,1534,21523,46048,43834
+,14598,22744,20461,6297,31088
+,17183,30182,25993,20242,34430
-,5840,0,0,0,0
-,9492,0,0,0,0
+,36561,695,44653,4571,40866
+,23694,13049,46164,11567,1772
+,34931,20678,44603,28213,23482
+,26842,17767,27352,18188,42054
-,6612,0,0,0,0
+,33819,47357,45419,38376,29207
-,7204,0,0,0,0
+,42001,24039,26058,20527,9323
-,2178,0,0,0,0
-,2557,0,0,0,0
+,41932,1953,36431,39332,26824
+,31858,38142,14880,93,13541
+,30820,15273,30355,34347,25964
+,9851,22464,4342,27381,5666
+,20981,22093,25836,31015,900
+,48586,17293,37012,33366,38740
+,18704,11094,12586,5867,49146
+,42338,7013,8615,423,46753
+,22466,20565,27257,49009,16677
+,24430,20911,21101,28842,31313
-,5504,0,0,0,0
+,48021,30302,27432,34988,49736
-,6060,0,0,0,0
+,26341,10219,17022,5291,43455
+,17251,18589,43032,43383,46291
+,12476,34698,5925,21375,29959
-,2048,0,0,0,0
+,36786,5702,41741,45199,23524
+,24641,44982,1770,12622,19861
+,47158,5589,34846,18839,48724
+,2458,7291,49101,23599,11478
+,9684,35188,11046,32088,19856
+,15768,16683,16874,40676,18479
-,251,0,0,0,0
-,6162,0,0,0,0
-,7171,0,0,0,0
+,21230,13509,10676,42780,23801
+,42733,20829,17154,16171,16610
+,34286,39699,5694,36589,3490
+,8575,882,15721,8101,19685
+,20484,26045,38682,44127,23520
+,23525,47841,35909,41505,30562
+,40179,28777,28150,10109,31584
-,8897,0,0,0,0
+,37340,31300,41609,48567,13548
+,3621,47629,34258,20816,24350
+,27364,7342,17936,21975,2598
+,18219,10017,41027,32205,49304
+,31476,31983,5640,1502,22508
+,29343,43209,20063,17231,35575
-,3782,0,0,0,0
-,5218,0,0,0,0
-,5506,0,0,0,0
+,43663,13054,7091,5030,28472
-,6498,0,0,0,0
-,3943,0,0,0,0
-,6779,0,0,0,0
+,29631,17467,19015,41894,9863
+,44044,41806,424,31,29028
+,13900,1491,17819,36331,40209
+,34982,38708,41938,11030,28691
+,40170,23946,15234,49688,42681
+,13877,21260,6121,3606,38163
-,2014,0,0,0,0
+,22986,41916,30304,38807,30008
+,2491,47979,41204,21996,16699
+,46358,3769,1000,15122,34500
+,21501,27686,15123,19014,35819
-,6687,0,0,0,0
+,27442,7987,19591,42796,17720
+,20671,23295,6061,45641,1688
+,31855,27952,20334,20402,34277
+,34526,25432,9427,34522,6250
+,27410,24673,36817,25522,18817
+,960,24714,24767,27712,37149
+,47173,7616,13810,19644,47312
+,31197,28773,16794,41472,1592
+,1308,21979,38880,6993,11279
+,36691,28037,9804,8460,20121
-,3789,0,0,0,0
+,38310,17429,9960,19360,14890
+,18683,3240,38850,2678,38686
+,38391,27152,14221,44444,42186
+,43743,42527,47525,45936,19774
+,3251,12303,29266,2353,6248
-,2500,0,0,0,0
-,1459,0,0,0,0
+,37160,48077,9806,32814,36054
-,627,0,0,0,0
+,20498,145,47074,24687,16728
+,5336,48893,48432,12952,37942
+,5178,31227,30694,5409,12536
+,30591,14134,6881,38005,1588
+,4563,28452,5953,26260,42523
+,27164,1454,23572,46081,8762
+,7999,33988,22148,24633,22876
-,9936,0,0,0,0
+,4328,49720,12662,33700,8157
+,10094,2529,26218,42180,34770
+,5987,26014,49271,36867,24475
+,33250,36823,46204,46517,20134
+,6533,32077,26740,31761,42613
+,48150,2309,13217,2113,2727
+,22198,34134,5965,41989,18359
-,6083,0,0,0,0
+,19867,48303,18413,33034,11767
+,37758,47890,13838,30834,39923
-,8481,0,0,0,0
+,24762,14747,11009,30985,45109
+,49966,41424,21658,10752,36021
+,6605,39296,37523,6360,16678
+,13731,14496,16068,29642,47491
+,14755,13531,19085,17275,29543
+,25119,6509,4075,23856,27227
+,47286,5221,21489,48996,1604
-,3920,0,0,0,0
-,3496,0,0,0,0
+,36415,1333,45872,39431,17447
-,5356,0,0,0,0
+,12678,34513,12025,38161,20804
+,26343,28097,8359,19722,23906
+,10761,3472,48341,29062,6644
+,3118,48201,35486,13282,11882
+,38898,19225,8013,41681,312
-,9956,0,0,0,0
+,6233,37415,11434,27246,38921
+,17853,9648,29304,31234,9316
+,15031,4988,33491,40887,41695
+,15964,23648,46119,26216,28979
+,22958,34229,4544,43816,37493
+,23992,11070,9043,47494,48545
+,14145,32620,25471,3404,13036
+,20576,2956,26461,6276,45301
+,27053,40289,2335,30903,19417
-,4784,0,0,0,0
+,46407,39731,23608,49881,3299
+,37572,8767,36720,14984,21821
-,3083,0,0,0,0
+,16430,13616,30922,22503,10243
-,6853,0,0,0,0
+,44329,32669,4801,39134,29507
+,8290,38884,28561,45402,48366
+,30040,46407,45102,45348,28881
+,15848,24319,6004,10568,3629
+,12060,14075,9655,18946,38406
+,26045,48258,7898,21195,49726
+,42872,29062,7844,34925,2002
+,14502,20669,16560,45620,23743
+,35768,7692,3305,8200,30867
-,6966,0,0,0,0
+,2974,4802,32994,28641,19328
+,26790,1455,18110,34345,11634
+,11647,22806,34466,19089,14230
+,43228,11709,30450,36381,27640
+,39897,41407,3447,33277,8117
+,11063,28801,34113,38426,5464
+,45647,38890,29461,24097,23302
+,48059,38621,40266,43806,3449
+,24998,7228,28882,18228,21655
-,2192,0,0,0,0
+,28966,25615,26358,39321,4665
+,49512,2353,12834,11672,28976
+,37917,48336,1982,6238,3031
+,4,31927,41734,4957,9396
+,24119,11236,836,46485,10179
+,34311,25454,16056,16913,2217
+,28174,43175,43730,44665,27815
+,31833,5338,45093,26064,30915
+,20591,5435,6699,34588,33243
+,22744,4595,31195,18342,10686
+,25175,47611,42207,29786,40792
+,38369,9716,34119,8129,22079
-,4198,0,0,0,0
+,35425,40379,38244,821,18460
+,4473,16936,4087,25910,48134
+,18003,319,9516,41456,16434
+,12042,10391,27814,35577,2198
+,29163,33684,33050,13991,33374
+,47522,10241,38280,37912,17932
+,39787,23557,47059,19165,22796
+,22846,26220,42363,49302,15544
+,42682,22366,40403,36085,21179
+,48186,17078,45519,35736,13725
+,143,31456,48859,7195,11624
+,17526,19698,34152,22292,4410
+,25526,24608,37538,40307,26281
+,16658,1094,4331,49824,26778
+,39620,17649,11612,44596,29052
+,34314,41132,46177,7434,20022
+,1892,29494,22047,29333,26348
+,2403,22534,40378,42306,11537
+,19066,7328,1952,2965,32247
+,19231,19022,8738,4327,22211
-,6096,0,0,0,0
+,17372,34178,2884,49455,8669
+,46661,11624,7138,40530,29774
+,2913,9046,43601,11222,13695
+,10950,25028,7550,30340,11778
+,36146,26018,1232,44976,10707
+,35169,17307,42001,24563,9200
+,41876,24384,16425,19499,35965
-,1931,0,0,0,0
-,7525,0,0,0,0
+,5858,2434,40359,1298,39852
-,2554,0,0,0,0
+,34271,35592,16413,37887,1782
-,6766,0,0,0,0
+,14627,38780,47656,44723,34995
+,8463,32794,27320,25654,9902
+,25884,2280,29065,9412,15512
-,1429,0,0,0,0
+,28743,43604,12017,13982,26143
+,36555,19168,31371,22780,46026
+,46258,268,35218,21154,46314
+,25031,461,39331,16435,48188
-,8555,0,0,0,0
+,11544,49824,2914,19280,2846
+,24069,20563,30932,21461,35
+,31514,30708,31266,18282,25056
+,46627,40844,43242,14161,11207
+,32776,13452,4465,39054,19493
+,25575,48622,37783,21514,775
-,6922,0,0,0,0
+,2929,46591,5625,40904,28548
-,7298,0,0,0,0
-,5326,0,0,0,0
+,25685,48243,2494,49338,31831
+,14099,11531,19716,16382,12315
+,49240,14519,36861,26394,15715
+,34555,20462,5429,22565,32388
+,35636,26827,45888,31683,7658
+,34567,11387,25377,28773,6564
+,45367,7749,23013,33328,13844
+,17138,44385,3574,27108,9561
+,16442,30251,45767,27954,49808
+,40295,39160,44238,10889,25539
+,30411,34788,35876,27373,22979
+,1178,3133,7052,17858,18229
-,5580,0,0,0,0
-,8468,0,0,0,0
+,18904,21975,31832,23837,3897
+,45980,32462,24904,49616,34952
-,9502,0,0,0,0
-,3934,0,0,0,0
+,39293,22399,37954,14714,39423
+,25292,33412,27005,23125,48630
+,44081,17230,30527,44990,49304
-,8874,0,0,0,0
+,11965,41876,45710,12335,32332
+,9455,46823,16348,1356,33173
+,21201,5560,27093,22965,5145
+,17355,8081,4679,3237,25097
+,14595,39793,7830,29547,36814
+,3924,27073,1735,15488,43310
+,331,36113,41976,20622,38593
+,35780,1611,18192,35508,16629
+,27274,13467,41813,30798,14265
-,3598,0,0,0,0
+,32422,21125,29725,49576,32403
+,15996,18440,9700,2944,47250
-,1627,0,0,0,0
+,7076,39630,8206,31037,8956
+,6654,29810,35367,19105,45632
+,32109,31168,32920,42183,42265
+,13547,31497,34487,38339,30727
-,1898,0,0,0,0
+,27317,17989,29015,20144,41586
+,4821,800,37704,26515,16615
+,49312,21775,19853,20334,17470
+,9383,42880,48138,21427,33862
+,47285,39894,39800,28961,39261
+,1609,41026,31617,16516,44635
+,42408,15337,37556,7296,11367
+,37936,7186,457,28277,1481
+,33344,479,2929,19016,14994
+,31593,27447,11619,38045,48311
+,19588,39877,5064,48542,36659
-,2809,0,0,0,0
+,23867,40384,16923,38554,10854
+,19667,21152,2237,12900,32218
+,42536,3734,7543,31457,35425
+,25641,34404,22023,41286,34690
+,17531,8791,33420,5847,4097
+,14329,27779,44959,38031,14580
+,33446,21079,30281,15876,11616
+,38765,6085,29965,33532,396
+,34568,21329,48353,15359,37380
+,2505,45005,22605,35561,46892
+,14362,12845,13630,33614,2000
-,7629,0,0,0,0
+,20565,20934,22721,33191,29600
+,35835,15085,25971,34314,30803
+,45830,31899,43301,37314,44480
-,3364,0,0,0,0
+,23935,7780,40115,30224,16052
+,47594,23097,45027,32131,13517
+,22383,2371,10483,40712,33042
-,7440,0,0,0,0
+,25051,20551,22213,20111,39984
+,45525,47130,48178,21213,17325
+,20087,34908,33457,24537,44616
+,6133,17918,26133,3041,38936
+,10575,203,17007,13805,25090
+,47946,25484,32212,11238,29571
+,8784,5983,39832,10839,15696
+,49791,35843,42819,16315,38398
-,1055,0,0,0,0
+,22321,46419,20617,11962,2490
+,36639,12347,20659,8790,10120
+,29956,29750,37963,45058,16865
+,9649,30721,42649,42126,12005
+,33346,37529,10829,33207,14732
+,35832,23142,9272,10133,25739
+,35716,1985,14020,49893,44504
-,7960,0,0,0,0
-,3433,0,0,0,0
+,17162,20778,45644,20858,44447
+,31168,18545,35934,45620,48055
+,5047,17010,40748,40785,37342
+,37696,24017,4166,18394,4003
+,35939,16514,8610,27241,44216
+,19274,41364,19100,21298,18754
+,18856,47251,42653,23232,20012
-,7595,0,0,0,0
-,7266,0,0,0,0
-,937,0,0,0,0
+,5527,21245,48094,12222,23249
+,42565,25831,49514,17324,30717
+,42095,20807,25522,30612,27440
+,42751,48522,19639,14774,17645
