OP,A1,A2,A3,A4,A5 
+,35506,34040,34799,19567,43502
+,11044,14568,20014,34491,49029
-,127,0,0,0,0
+,43296,31846,38024,19588,13856
+,27107,21261,9495,2102,44869
+,39930,17546,43742,47323,5709
+,42859,17508,22807,24722,37388
+,47686,21893,42933,47096,7981
+,7842,30649,26500,26676,7276
+,38349,21688,22167,7720,32393
+,40083,28108,44135,40536,19049
-,451,0,0,0,0
+,8160,49696,29170,14785,9787
+,33357,25406,48671,3083,547
+,37639,22602,13950,27411,24746
+,28593,7316,44994,35519,10495
+,13568,41354,35923,18948,41324
+,44677,18289,2391,41283,2377
+,662,2156,39138,43817,833
+,5393,36367,11684,4802,10476
+,33484,44832,49941,16605,32084
+,48251,25751,47384,45623,30140
+,22605,21557,5579,43231,36078
+,9384,37085,26363,16469,24980
+,46337,14917,20547,48295,28774
+,13437,17859,37461,997,42692
+,9192,12516,10101,13961,44371
+,7764,25187,40365,35878,25639
+,42997,33231,46525,36230,4570
+,46321,5418,40336,8591,429
+,15547,7536,11510,15856,48796
+,30635,42573,42450,15711,1767
+,34406,7847,14615,37052,21324
+,12262,10106,43527,33679,20312
+,10408,22122,35262,31211,14531
+,32920,32636,29071,20526,33925
+,27399,7006,38004,24568,1606
+,43452,48517,33838,39398,39790
+,32958,48416,21888,5794,4125
+,35808,35057,30240,26549,24698
+,24703,17567,23408,2741,1353
+,42241,9056,979,10601,11417
+,27105,9346,22708,1325,40193
+,17866,12341,46462,41997,11514
+,37901,3975,41412,48837,32711
+,40882,41049,2547,10938,9243
+,20669,24242,47771,36542,45817
+,3047,16742,34930,3387,28572
+,29389,2694,20793,45937,17266
+,49930,46552,41453,35587,34337
+,21457,19070,23609,47202,6089
+,25820,37828,13769,13695,15584
+,23577,16841,34626,42526,44333
+,37702,10925,31984,7124,46126
+,41859,43627,25407,37960,36140
+,31988,8454,42546,28527,4164
+,30695,31963,21189,31574,21044
+,46419,2913,28234,49647,14017
+,19715,12978,21597,14188,15811
+,17291,13191,22287,3209,46369
+,1382,30784,18296,18238,33756
+,3662,6328,23736,6410,42801
+,31572,20344,14761,13096,33088
+,2284,10318,41207,5434,18833
+,41445,8871,20693,14059,13969
+,49971,21525,10360,36852,44632
+,23341,10189,20179,6374,1226
+,41213,2173,14889,13505,45914
+,43331,14806,41160,16436,30638
+,46540,4173,47354,12543,20314
+,32600,31430,32983,37357,33569
+,1098,13689,1931,16286,18409
+,41116,10282,14216,20631,26705
+,37520,537,7121,27263,35061
+,32833,48326,4069,42905,1981
+,36677,29548,13733,34024,14172
+,20209,22416,5666,13107,17233
+,1322,16812,46417,31811,5634
+,19507,34106,36649,12766,1534
+,35662,46365,20802,18484,4188
+,7705,49991,41604,40773,43476
+,8022,43035,11123,3984,35985
+,19360,35383,8484,25247,40791
+,30410,28290,3898,35914,34871
+,16143,11692,45753,28859,31938
+,47971,1865,1371,14152,22729
+,10829,3801,13849,30339,36159
+,36144,2754,48247,30327,7987
+,20624,4503,16161,43594,8762
+,8896,35701,15730,22076,46588
+,8977,12894,23708,43602,37104
+,43467,39068,21449,30925,26795
+,40656,26681,7732,18545,9112
+,28394,21440,26310,17208,34816
+,2706,19915,1275,14821,3475
+,11639,25033,36475,48850,37639
+,17254,42315,22998,20728,23886
+,28669,7665,49141,43544,3298
+,32545,29157,2039,27686,15244
+,1447,21641,29999,43777,10247
+,6078,16135,37885,49456,44528
+,48026,5241,17672,5441,2909
+,35783,47491,23090,11122,34608
+,48222,29517,22116,38572,39233
+,26092,1847,41748,31026,12302
+,47527,3200,9025,43367,20235
+,16800,30634,46327,19146,21493
+,46599,7898,15420,17430,20372
+,16463,43124,30775,29277,35696
+,49300,46383,7329,44933,44480
+,20217,21854,19768,7566,27610
+,9940,31828,12154,7409,10368
-,401,0,0,0,0
+,1700,25342,22397,11505,46103
+,32452,41939,33505,37552,41363
+,31118,19449,39485,7005,38369
+,44455,16792,5218,28165,35146
+,15777,44941,48677,62,32140
+,19372,12285,27955,10348,13035
+,9449,12364,19677,21645,25181
+,30253,42221,33899,23815,19968
+,48797,12683,907,14521,26424
+,6826,13204,26042,21689,24060
+,49506,28027,38835,47806,5072
+,10524,24830,31728,4640,3743
+,12038,28626,8979,23687,24566
+,14094,39920,36300,11396,1271
+,36423,17870,42078,38816,10580
+,2390,32951,46160,20467,22841
+,24413,41049,35245,47904,3804
+,9361,39875,45998,24956,38838
+,9855,41421,22681,38137,26573
+,22409,3980,26726,47743,43973
+,5566,13406,3378,44885,19104
+,41431,30792,20275,30358,10574
+,2763,35576,46047,35113,19401
+,47144,16309,9209,43107,48526
+,39719,37691,29981,45828,38349
+,14779,40608,27006,12275,8569
+,26255,22507,23963,2031,16268
+,17303,44670,25726,20465,7531
+,30308,7111,46957,37987,8088
+,36804,45520,24738,43694,22994
+,8662,39561,4216,294,17985
+,42283,22419,14525,22458,21422
+,18781,12590,38638,42601,34116
+,32674,30594,20667,12105,36063
+,382,27029,9368,22752,34756
+,29996,29313,27431,31042,30650
+,23926,16694,5612,2086,46478
+,1376,26128,49509,27395,18159
+,40337,6566,43483,37692,49279
+,34943,31560,8951,47112,40296
+,10542,22977,33079,16434,42361
+,30548,20710,30767,27178,45958
+,38000,29311,4241,39529,36238
+,42766,23009,27693,38661,26376
+,38215,33028,46651,38249,37360
+,10864,1760,22158,2237,465
+,308,38704,40432,10529,13486
+,31924,31712,40123,7550,43150
+,30443,27379,24598,39712,473
+,15285,44132,40677,10991,48458
+,7307,49064,21092,32304,2090
+,48264,39025,36153,41052,20669
+,6838,41786,23768,14933,3954
+,18733,34167,36084,32052,11997
+,28345,43878,23634,13995,31459
+,45408,14214,41070,23539,10779
+,35416,29460,34003,20141,29086
+,10401,26587,48893,15584,31547
+,16817,13057,8419,41036,24629
+,27625,19347,45359,5975,15459
+,30425,21773,35545,43832,24244
+,42564,35293,29849,21051,40609
+,43821,17950,22954,4341,5850
+,49806,20604,15181,10906,40902
+,7501,28891,26070,34465,39835
+,13436,5688,28772,33797,18731
+,13990,17347,48490,22189,3091
+,40963,1378,37151,6149,31177
-,516,0,0,0,0
+,49162,24222,1622,28974,38944
+,46561,44438,37660,15681,33719
+,20661,7319,45356,8067,44161
+,35708,4064,48762,29551,2367
+,4687,30429,18319,44204,24026
+,48651,11862,29642,15685,28686
+,38025,37645,26105,24509,35350
+,5912,15026,17856,39844,43823
+,4448,44802,34682,39769,9408
+,32359,13704,34925,4469,10557
+,38479,45307,34714,715,45622
+,29049,6877,25282,14127,2505
+,10595,2776,31280,17651,48435
+,715,21884,6234,44531,4191
+,43113,17912,25285,9580,4058
+,30769,31153,45331,10012,27373
+,32930,9555,47105,21251,30122
+,12985,24778,47424,14976,11915
+,4742,14343,36142,17249,27032
+,4385,32035,29868,38687,20198
+,7397,24001,48759,44513,44740
+,2291,21718,38096,4476,34420
+,27813,22086,14483,27945,28148
+,27926,15719,41816,2383,33383
+,35297,15010,34890,39868,47923
+,10629,973,7560,43004,14096
+,43508,28583,48208,6,14269
+,29658,42623,26640,42163,49330
+,26450,36972,203,45924,25175
+,17228,7642,44223,24472,18196
+,1108,23040,15484,22617,48687
+,23612,16900,3946,2991,11649
+,26202,6496,10574,39056,47332
+,31064,10932,10843,35602,43461
+,46728,12518,10556,36902,48433
+,41771,20774,48821,46227,32430
+,47122,47086,43857,18918,26663
+,31417,12807,15289,3542,4231
+,45769,41250,48293,13854,385
+,17163,8906,10654,11782,22762
+,26850,37937,40405,46374,27653
+,7711,24705,9347,32178,40032
+,41045,24845,15234,20335,19687
+,18284,29745,34524,7125,20809
+,47011,22738,33194,33442,40298
+,30571,13993,21228,14758,21928
+,40670,45932,10419,36911,9921
+,30194,33314,26315,12010,23165
+,24713,7238,41699,31858,1230
+,1210,2242,6065,42662,43877
+,12156,6664,23709,28180,42858
+,42713,37098,7974,37759,45499
+,29077,39292,49849,7511,7769
+,48818,2650,47094,43909,41122
+,18809,21076,38108,39595,28102
+,21350,42815,31950,48035,30169
+,49631,30796,7456,46451,38427
+,37790,27626,16997,7021,11612
+,475,26692,13602,8300,41217
+,34036,25505,28309,41654,6130
+,46670,43665,34300,30332,29380
+,14300,42320,11908,18345,8851
+,43567,46915,47327,23830,48324
+,42212,14408,1512,19518,22221
+,44948,25639,37567,14413,2701
+,40043,36722,5886,19946,29734
+,47529,17335,16898,40636,20853
+,36375,16417,47804,28955,29447
+,38564,22078,21426,20193,17272
+,44969,2110,6331,40164,11143
+,12861,46984,12980,4668,33174
+,3490,25213,23744,24436,44850
+,36976,25993,20594,15831,9875
+,46284,24811,12749,48400,9575
+,7954,19388,13616,27652,23468
+,89,6033,22675,44622,8685
+,11799,849,20595,31141,18442
-,584,0,0,0,0
+,5874,22961,1566,34836,23393
+,36318,22325,29734,39960,37141
+,20046,6806,17545,33946,32779
+,29626,7826,27557,39285,15431
+,6573,44912,32186,38797,19983
+,24291,39859,23296,41880,11807
+,44087,6858,36348,29675,28328
+,15832,44542,34416,42027,36118
+,37628,20667,27607,8809,40211
+,41764,28740,8719,17759,47368
+,35891,14240,35460,17432,28369
+,45083,46242,32287,28864,42562
+,20574,49659,5625,6299,5811
+,3532,7536,47623,30423,39003
+,29239,21438,41160,37203,33142
+,31716,8578,49404,7878,39732
+,33063,1135,45950,18228,19758
+,33695,41162,23648,13340,4763
+,12939,7138,43409,28753,46868
+,36480,13191,47972,47028,32486
+,8605,25144,10535,45050,36927
+,6397,3827,29261,19993,14808
+,27341,2692,19023,11675,10556
+,24832,42422,23848,20563,14606
+,45386,612,18165,42813,40957
+,28072,41556,36744,5855,17819
+,43540,45367,37351,35909,12891
+,31593,42814,34467,2882,37871
+,8034,44771,14761,15364,36441
+,2589,12951,24192,16058,8233
+,40134,37971,27735,13625,38553
+,28224,15816,44596,33611,6867
+,16665,3785,12089,12122,41618
+,47140,35057,47709,16151,28910
+,5634,20290,42308,40545,807
+,32544,28396,46998,23417,5655
+,44337,10223,16660,25270,9994
+,27262,35544,3628,45862,27961
+,16020,17433,22458,49328,40190
+,29474,16505,45595,40115,16257
+,9800,30140,17565,31616,44944
+,37069,8318,21535,44511,25781
+,36249,11728,6099,38827,19655
+,7786,218,21759,18609,18503
+,47051,47305,33843,38075,25931
+,5843,35003,12399,5337,29967
+,13245,41761,29311,35560,9769
+,31735,30528,29917,39759,31019
+,1099,22509,5338,39154,3302
+,19384,21557,23293,1456,10609
+,17807,2275,19935,30222,11573
+,3541,46368,46570,21053,26762
+,42247,17894,39218,4915,17627
+,3287,35526,47327,32929,14511
+,10254,8571,23304,5814,48816
+,32967,39957,15880,17094,34689
+,15984,11115,24968,46752,12814
+,28274,1660,8357,44548,232
+,14173,13753,15876,36801,5159
+,22801,2720,28130,47098,29047
+,39940,16012,12897,23066,21819
+,9757,22362,18678,30179,22298
+,20148,4790,31669,39226,40925
+,27929,16011,41535,12593,46391
+,39540,43184,49916,44124,31399
+,31103,47942,14904,42389,49256
+,24578,16306,25149,49288,10298
+,38113,4659,36967,26013,49893
+,31757,31294,36756,10993,48841
+,28675,16367,11304,13756,45911
+,38806,44691,46364,24242,48761
+,46900,26456,8057,8853,18037
+,38344,7471,24742,49958,38033
+,46790,42013,28079,31358,516
+,21703,42469,37781,11066,14113
+,41153,23285,25325,35961,16519
+,8854,14340,4939,22910,20965
+,30922,31698,29593,36621,12420
+,51,46255,49404,9947,9298
+,8865,4681,18090,10921,41925
+,17256,33244,40904,12224,44852
+,42065,7721,40484,6952,32996
+,42832,3218,39547,7928,16515
+,30824,10481,35834,6436,13334
+,20628,3485,513,43133,28562
+,7957,29735,42050,7719,4051
+,2070,12677,44910,6259,35898
+,48157,40916,39910,319,40006
+,10945,44284,4031,28366,41580
+,4595,45090,26538,13906,17785
+,27308,40300,27384,20614,13349
+,40379,36165,1915,40371,21767
+,10537,18537,14352,5439,24593
+,23011,35394,42855,22817,962
+,6486,13397,10980,40553,41240
+,21631,36654,26175,6599,17640
+,8550,1337,21420,45292,6566
+,17922,49633,22990,37926,28197
+,42671,41351,11168,22975,30639
+,24125,37270,276,32162,22113
+,45458,41041,35724,47893,25075
+,41760,37680,39430,31670,39792
+,41533,33764,22960,41719,33959
+,21668,43397,21542,7922,3237
+,9591,9100,11982,4866,25931
+,24311,43489,13927,20087,3622
+,48024,44205,46780,39273,27254
+,7123,15667,13119,7425,7368
+,27615,23380,33822,28184,14802
+,31607,7062,19820,33273,19838
+,29558,34552,11931,36323,9737
+,12256,48127,38976,46862,24812
+,37784,34254,45139,42639,47962
+,6376,49541,20707,42512,43164
+,21014,49147,18056,45095,15899
+,18546,22306,32199,35851,37429
+,12602,16727,45884,187,11831
-,598,0,0,0,0
+,22307,45467,15881,37402,20797
+,33864,12434,47413,35628,19816
+,9194,26064,29118,30409,5325
+,14086,226,36290,45477,34891
+,29194,31433,41899,10179,34851
+,31780,19692,32855,19078,8988
+,36053,41712,6448,29741,15557
+,13371,47602,18107,24427,30963
+,12709,31014,9649,19999,16154
+,36180,32829,42837,41849,26697
+,10728,44306,29643,2882,41874
+,30083,32032,5965,26198,16423
+,48078,44527,32175,11071,39833
+,21307,41300,18998,25213,6905
+,9937,3525,22047,24318,14855
+,11922,3437,6792,2809,28553
+,43808,48057,16127,21624,46633
+,42416,18510,11976,6061,4009
+,23478,25286,46510,7637,31499
+,10570,12775,8528,3578,24232
+,2714,16324,23603,8762,34273
+,13561,46150,13916,6721,24983
+,44921,44133,19146,2429,24053
+,26160,7310,7790,1151,48215
+,28622,29852,33022,30648,2983
+,39968,17896,17068,28698,8809
+,41159,38709,35842,10582,37422
+,21107,40554,25920,44548,16992
+,40245,32057,41589,33798,48891
+,20635,34313,17862,3146,48313
+,6437,47504,29429,8863,49984
+,26096,19437,39045,39870,27937
+,35530,25980,37381,18317,35507
+,49172,44343,16999,13750,49781
+,39147,40110,44446,40674,48187
+,10400,34915,12703,29614,17242
+,25877,4935,34909,13675,45314
+,23017,8495,40017,15596,3064
+,27740,32410,20067,3197,20019
+,33235,23653,30112,29549,47531
-,830,0,0,0,0
+,32093,7736,35668,20603,34377
+,32763,32111,10026,18260,13275
+,41096,15775,23854,22645,42354
+,30655,11396,27154,37568,13449
+,30663,40053,32375,7686,15854
+,4371,9143,32218,34021,27878
+,43011,47897,24600,46897,14630
+,7400,13878,24575,6615,38143
+,5793,33630,3351,2924,6511
+,10890,9508,46429,43661,5318
+,42794,7120,31210,12644,18035
+,29118,25134,40764,1382,5615
+,260,16823,3526,1171,20589
+,39265,32932,41239,22596,44801
+,23358,6442,27890,34005,15479
+,2937,32965,30375,46163,43053
+,27438,42567,14324,16039,5978
+,49412,17556,47698,42835,2649
+,35892,21109,23869,4803,20685
+,26498,49193,18857,33609,8053
+,30419,32419,36503,38773,35155
+,26592,40424,45667,40913,19005
+,5147,39428,30915,16970,7188
+,7557,15337,10760,43474,25837
+,11018,28339,42024,15701,41159
+,21423,803,36397,39108,24296
+,45047,18066,430,32450,16791
+,8355,28470,18417,17015,2330
+,35501,32521,35343,31180,32624
+,22415,27974,44547,5659,7610
+,30372,48939,4275,7421,46306
+,16117,1512,16695,42248,38873
+,43694,15307,9264,25332,1887
+,19934,33692,37446,4983,28297
+,14939,25412,35498,1146,12095
+,38206,13176,16317,26181,22844
+,49642,39915,14511,33778,28710
+,21060,41342,22807,12268,30312
+,49592,36177,43920,34943,15156
-,77,0,0,0,0
+,1164,18119,22552,6143,36556
+,28673,46409,38258,47019,32808
+,35295,41914,10084,45017,41897
+,44657,34731,16154,48586,11102
+,31465,16592,28664,35010,31897
+,47671,26933,34194,35444,27605
+,40046,2516,32337,5315,37757
+,3892,6767,8247,46778,36898
+,10617,28540,13764,2965,31822
+,13789,32757,45139,42746,47174
+,15054,20407,12212,18757,6353
+,26616,29143,1380,31572,14566
+,33026,48850,29728,16010,19539
+,49630,17010,9432,37304,17052
+,29172,24958,24615,28079,12868
+,23132,27084,19618,11978,35325
+,12010,36640,38563,28468,8090
+,45846,41077,32062,6748,6743
+,3611,32909,410,383,12329
+,28458,19681,14583,33993,46805
+,43556,17244,10162,39791,32249
+,2630,23502,34681,48885,7334
+,16204,29307,5183,44262,29639
+,29332,24379,15730,49050,16755
+,30363,20545,19958,44590,2304
+,18812,48459,22536,48039,39940
+,34422,11861,18003,4619,28352
+,5383,1678,29940,5898,31600
+,17890,40134,43056,17277,20398
+,11117,35479,22223,3070,44130
+,19590,38545,35908,13637,47100
+,13690,45988,32638,21807,47990
+,43195,14208,41667,30836,5778
+,11919,11395,27985,44205,22908
+,32687,31462,14401,48435,45759
+,2593,38804,4361,48288,39489
+,43897,4949,29658,16088,18146
+,5016,10402,46689,21895,44725
+,43530,27618,18016,41729,18746
+,6036,16587,26052,6693,9566
+,36323,7644,5123,1000,32165
+,12490,11464,38479,42649,17239
+,22771,7310,19025,42243,5705
+,23249,17063,29355,32252,47981
+,14572,38835,37377,12042,31751
+,333,29906,5468,25120,44653
-,52,0,0,0,0
+,7604,9156,40505,24599,48592
+,28030,40986,40641,20319,43249
+,3636,37039,44643,12980,7470
-,939,0,0,0,0
+,20117,38663,23601,31168,37697
+,37748,7935,45173,31062,2658
+,14685,17917,47940,6693,48095
+,14455,28455,9980,32436,12638
+,22004,30159,28540,48355,34808
+,8507,15282,13707,19921,22044
+,42144,39247,45096,20122,4333
+,5326,13191,3211,14288,14517
+,30095,33,32902,6215,23612
+,15545,40383,48447,9357,7610
+,28066,28682,12154,17652,25961
+,17673,3994,11182,22344,4096
+,37284,21060,42752,5004,17438
+,4161,26780,40405,3141,8628
+,41000,25708,40520,47287,16471
+,15338,1874,46421,5489,48604
+,26224,15184,15928,8681,46656
+,45116,35461,8149,20506,43840
+,48574,4105,14013,9539,20501
+,23734,48773,9470,46179,1346
+,31197,939,26144,14014,5904
+,21131,9925,29795,37438,44214
+,13765,352,29835,20479,25665
+,38112,35823,44582,2702,43023
+,11770,23713,47753,17442,47470
+,20369,24317,18144,20940,48165
+,31794,16528,32104,48121,7726
+,49891,37339,32335,1908,48377
+,25937,46146,35494,38829,2196
+,35283,42667,33213,4156,13392
+,22239,11800,45380,48251,1034
+,22120,36922,43081,506,33364
+,11428,22978,38046,35451,44755
+,12819,29090,15536,40331,856
+,21481,34676,31345,35568,44900
+,2717,15176,39943,42560,38131
+,15125,36419,4213,3932,21663
+,42658,12749,31709,33045,17231
+,24569,10768,26847,28740,6061
+,6773,17677,29513,11267,39391
