OP,A1,A2,A3,A4,A5 
+,16512,15316,18240,3635,6353
+,17705,4433,223,4012,9593
+,17751,748,14594,17139,11370
+,12886,17433,14379,14836,12350
+,15469,2171,12021,9660,14968
+,14306,1874,1445,14561,5580
+,12811,17894,3146,15001,1123
+,6039,15490,18027,13056,5705
+,6129,4783,10333,1245,4384
+,4506,10648,6949,19251,2209
+,8749,7230,19763,18897,601
+,1055,5520,10464,15114,9911
+,1383,2660,2566,10006,17822
+,4948,3245,14481,16790,2649
+,18700,14161,15273,6316,1250
+,6609,16274,7182,8731,14924
+,12038,9777,19338,10178,8291
+,245,12978,14195,17245,18452
+,17100,10955,5088,17943,10747
+,5716,7620,10491,16884,8912
+,6028,13293,11797,17317,229
+,15921,3030,4279,13531,13724
+,2289,13367,7482,13424,17940
+,11906,3429,10090,11095,15665
+,19797,11928,18356,7097,4398
+,14096,12406,1915,14534,174
+,16456,18025,4273,16900,1819
+,18352,3812,912,19983,2806
+,11964,16533,16380,1291,12128
+,17715,7078,18093,7729,4362
+,3552,6950,17847,7537,5535
+,16084,10156,8352,4438,18252
+,1548,17489,10001,5470,19757
+,13371,9720,1594,13988,18451
+,6932,17217,5152,9336,3159
+,1399,9263,5228,6094,1207
+,19867,3246,2418,11726,11698
+,5315,15431,15221,12405,6343
+,1113,9421,2520,6864,17732
+,16998,4030,11609,19837,19077
+,5142,18361,3234,15607,7072
+,14869,7779,836,19339,16164
+,19614,2403,13971,4512,3793
+,17481,12324,7141,9789,10916
+,14093,11384,10411,7810,13998
+,11610,3594,18968,10920,4454
+,16793,15026,3359,19851,125
+,5648,15460,11548,2383,4089
+,8691,4001,9481,14108,13786
+,16248,3777,19128,7452,18969
+,7168,4811,494,10555,12694
+,9475,11879,1359,1423,14840
+,5676,3162,10805,19844,3172
+,17473,15479,5234,5558,8995
+,10468,3294,15502,8570,961
+,13748,17340,4072,8026,6514
+,13044,2017,2193,12577,7191
+,12654,10560,6080,18404,7538
+,8270,13109,6395,1727,9947
+,10673,13046,2094,7693,4132
+,7946,12418,12665,6749,7876
+,6455,282,8401,16690,6230
+,4373,8320,2577,3346,18000
+,6453,16463,16108,2706,18074
+,13814,8388,7219,16035,14513
+,15265,8851,8431,5356,9587
+,2596,1529,6696,5421,18426
+,3224,1576,11194,19152,17339
+,16729,19987,19293,6818,14971
+,8903,11592,11425,1392,7343
+,6417,1060,19078,10213,12081
+,10714,5991,2599,18172,10228
+,3993,14066,16663,6051,2109
+,10157,15859,3995,17067,13955
+,9115,16564,17167,7726,9696
+,10744,11079,16220,5033,17546
+,12095,19542,19760,8201,849
+,5521,14014,9316,19342,11194
+,14548,1314,17536,7100,6044
+,16944,4371,10698,2784,9618
+,8736,1846,16141,17060,5548
+,19048,6476,16026,6482,2701
+,3175,6444,8963,11365,13816
+,15236,14792,6199,10442,2749
+,5882,13283,18795,8947,10397
+,18745,5804,4673,19542,16258
+,2057,6898,3606,18607,8365
+,19210,7282,10982,740,2258
+,6404,1568,19514,7904,10836
+,19837,2089,15545,13300,19324
+,3877,9297,5237,13560,247
+,7984,17384,17075,5866,17053
+,9120,10332,5495,4940,7448
+,19651,9536,3581,2077,17563
+,5709,16143,8993,12453,1013
+,11184,10125,9624,2847,6416
+,2334,327,5154,1183,12135
+,7834,18350,3334,15597,19086
+,2111,252,16016,12220,4766
+,9953,5563,12318,3347,341
+,11602,5858,16973,10060,14765
+,815,967,16952,7589,10414
+,16380,17694,12330,946,9167
+,15115,13654,5417,16152,19002
+,8738,4048,40,14700,1760
+,402,16254,13863,951,17385
+,18763,13424,11276,9984,8401
+,13851,15708,5387,5779,16025
+,17479,4220,15357,3643,15131
+,10117,2551,3381,5532,17866
+,11939,14233,18451,1726,363
+,12355,9890,5602,13677,19020
+,5413,4927,498,5108,14240
+,3542,3596,14115,15057,13164
+,5602,15196,1595,4401,16507
+,889,1124,17156,10038,5351
+,16203,15240,19779,2365,4921
+,19321,503,19561,14933,338
+,9257,6444,12127,5314,19368
+,16323,5247,9205,3416,2055
+,16263,9052,14007,8954,11996
+,19277,17259,4022,9804,9419
+,4018,8894,17468,18693,17241
+,12390,19232,8468,7751,7626
+,19367,5522,2068,1848,15282
+,7562,6104,17528,4092,18506
+,7932,2539,2741,19219,18216
+,7319,1295,293,6348,3946
+,5019,5420,167,13342,8170
+,10216,12058,6014,13132,4304
+,19551,10453,13706,15116,1313
+,16958,13241,3264,17604,19212
+,3534,7198,13146,10678,502
+,3516,11399,11910,5587,19803
+,18389,13153,8332,17673,3756
+,1666,8884,9049,10529,5674
+,5211,16692,8206,5840,17026
+,17584,18272,7379,415,18599
+,984,7268,7951,7455,9714
+,3774,16905,5277,7964,11717
+,2227,2434,18718,7884,11726
+,13025,15925,12611,7151,2260
+,3420,15256,5527,13638,2120
+,1885,6662,251,5281,19829
+,13561,1886,13217,13100,19214
+,19175,1955,17234,2436,14442
+,901,5043,693,19465,5585
+,11427,4823,12283,17609,3807
+,9437,13126,8399,7090,12328
+,7840,10085,8241,1023,12358
+,2578,15707,14378,4234,1845
+,19000,4440,3650,11480,18728
+,15037,2686,10017,9967,18943
+,14297,13761,18007,11410,17426
+,14991,14794,3106,8821,7003
+,9184,14548,6874,868,16836
+,12982,9150,9601,17972,8601
+,4863,19420,8492,15900,8520
+,3456,7102,774,1080,12762
+,15847,4722,11031,8435,6374
+,4920,4363,16887,4479,19913
+,6108,14901,17447,6921,4391
+,13101,1422,11887,11661,6589
+,4460,9664,10987,13570,3544
+,19519,16011,2113,11327,7657
+,1303,12264,3425,4735,2061
+,3749,9337,14526,7470,4272
+,9314,5899,15586,15970,2110
+,2660,2683,13424,3082,6388
+,14399,8554,1257,11066,12075
+,9931,13583,10106,2039,452
+,8107,4811,9377,17317,6088
+,2138,4871,7714,9718,11463
+,19954,19654,8754,18710,6167
+,15808,7996,5217,3348,6407
+,8088,18758,13272,1341,19000
+,7926,5159,14593,17832,18760
+,4260,6828,8269,3324,6482
+,15810,6434,1722,6016,9132
+,13478,14147,5606,11248,17012
+,11097,6219,19121,14903,8576
+,13589,6036,8767,8348,5423
+,11372,14051,17565,3782,3858
+,69,5179,2807,7577,16533
+,12528,17071,14963,19396,12668
+,17796,10296,18630,15851,14438
+,7088,16019,15336,14169,18299
+,7171,12465,19357,268,13579
+,18696,17786,13394,772,12075
+,4097,11548,3893,6437,9705
+,5168,17260,8547,5141,8321
+,17039,6452,18569,17472,4539
+,6146,6271,15590,8438,4879
+,13541,12981,11914,7504,17985
+,19719,15682,1482,14623,1431
+,14982,10748,2934,7658,10247
+,14718,17385,12278,11811,17496
+,7107,15067,10074,19349,17222
+,3616,737,13285,5613,7290
+,9693,4392,16761,14091,14633
+,2829,8915,18634,17893,3652
+,13860,6001,12763,8817,11603
+,4872,2270,9791,9531,10975
+,1692,11194,12542,5532,19180
+,7567,9120,10505,6093,16018
+,3663,17968,18211,10936,5715
+,18554,1000,1491,7419,5047
+,18903,6160,16393,5617,16394
+,7283,12450,10636,10114,9310
+,11001,18367,5506,1256,13310
+,9035,2096,13760,18781,3599
+,4711,14180,12334,3042,12160
+,786,5779,17201,5759,4772
+,9290,16593,17463,10399,12896
+,4150,9270,6323,12991,7130
+,7661,16354,4734,7919,3804
+,5770,15258,13238,14053,17087
+,12819,5448,15513,13355,2657
+,16017,19057,7109,8075,11392
+,5042,3257,8362,6802,11293
+,7112,17899,17061,3700,3545
+,19373,11557,7245,509,14893
+,7161,1936,5921,16969,19023
+,4764,12657,9754,2100,19539
+,9208,8770,15035,632,316
+,4335,7441,5251,9269,14503
+,9499,3398,5014,15201,3833
+,13838,19831,3973,16985,17256
+,16541,16134,7009,18045,8559
+,4337,5382,15774,16068,3458
+,1595,5067,378,2056,7207
+,15643,8630,15516,9909,5599
+,17576,7657,6469,10704,12716
+,4906,2477,6936,6558,5331
+,5309,18006,762,13085,160
+,13829,512,15786,2971,15323
+,18054,5445,15640,3581,16573
+,8799,12645,11092,5162,19408
+,11033,5780,9373,1487,2327
+,7875,12779,13016,15387,18933
+,2822,13034,932,8682,930
+,8650,5150,4645,18704,2606
+,15758,1,13366,14317,14545
+,615,10226,19565,99,16763
+,2108,6195,17847,8256,18764
+,1061,18925,2623,2125,1333
+,9643,15411,11074,17181,8105
+,5179,16140,13649,15279,3658
+,3647,7559,16082,8783,9760
+,6935,4584,17487,14788,4761
+,15276,12763,62,5311,8120
+,7432,7826,1962,11458,14803
+,14536,8812,14500,15944,16042
+,10676,16444,10314,11571,67
+,17545,2510,4233,11375,4660
+,18671,15466,3423,14320,14917
+,5030,1699,3168,6472,1205
+,621,9577,9159,7965,405
+,16040,2796,18177,11695,15251
+,17474,19446,4718,11650,17649
+,16617,11681,19460,1415,19289
+,13369,16575,13282,1154,19807
+,1372,16576,11177,7015,10090
+,9462,13283,15918,10968,1563
+,17321,2911,11364,9381,16764
+,1832,10001,15543,9986,3384
+,1536,11524,6922,850,4906
+,1870,1246,8759,14595,15320
+,3051,15015,12305,8205,4415
+,11616,7554,11445,14384,19476
+,11630,2401,15973,16044,3167
+,13273,7564,15255,4128,7194
+,9129,19719,2215,16609,14935
+,6921,10416,1783,14146,5724
+,15558,16042,9358,13662,8163
+,2594,12438,13892,7479,6413
+,11748,5613,3882,8246,8377
+,2931,4614,17562,9301,19619
+,10625,10103,19176,14643,17754
+,18989,16488,15774,18075,6609
+,11495,17725,11988,13494,3644
+,9631,4929,11147,16638,11748
+,12740,9528,8150,7423,10378
+,4415,11029,3917,9020,114
+,303,11056,1765,5418,16771
+,8336,12352,4120,8052,5889
+,6912,11563,17315,17597,17445
+,17851,13130,7742,13382,13654
+,18371,9772,1655,9664,18972
+,6700,7392,19834,18590,15981
+,19840,16675,17647,17259,18227
+,5531,18703,13549,15189,10003
+,3639,2039,14571,11519,18568
+,15113,6397,833,8055,13020
+,4043,9911,823,6278,514
+,11852,138,19876,18261,15710
+,703,8941,16570,2178,4426
+,18273,14141,4078,18917,5430
+,4299,14513,4538,13187,12882
+,19607,6854,7465,11447,10145
+,11975,13693,19352,13600,187
+,2191,2893,296,4142,15265
+,788,10777,10181,1828,13623
+,13951,16617,2120,6468,10138
+,13426,14278,13097,16177,19302
+,1574,2602,8491,11088,4214
+,3098,12637,2953,1314,18532
+,656,7960,15015,18876,2111
+,13511,10258,14176,4615,3539
+,4186,4291,10141,8981,6729
+,3021,10546,11761,14433,789
+,14506,16810,18597,12946,10586
+,9029,3073,9400,14671,13676
+,13152,8240,18291,755,7933
+,13357,6038,14867,5195,10006
+,12164,13821,13277,8428,13877
+,1037,5341,3141,13716,12981
+,6185,11703,9540,10779,14812
+,15537,5124,3113,16868,12366
+,798,14166,5300,3746,12298
+,9839,19787,14355,12978,9959
+,3451,7402,8329,9286,9790
+,5294,15930,2220,3716,17244
+,8339,14173,4766,16986,18924
+,3158,4594,6146,1123,601
+,550,11756,7670,2328,6792
+,3794,4801,12586,8295,7683
+,14724,4222,17434,6058,12867
+,13965,9940,13977,3715,19915
+,14383,10987,1516,9863,685
+,16993,18600,4321,11732,7548
+,77,15183,432,9395,15057
+,15061,1841,12718,19007,17753
+,5374,1988,10970,2773,11779
+,11450,4562,4764,1170,17153
+,16474,5504,10288,5829,8256
+,5632,983,13262,303,11308
+,2552,13780,5811,18237,17205
+,3568,15975,8963,1388,19699
+,13010,2343,5922,5357,3967
+,11241,10274,8966,16804,15347
+,8707,15078,9256,16063,15686
+,19472,19323,18424,17860,9639
+,13319,513,15081,15595,4879
+,9731,19351,502,7869,16853
+,7264,12786,726,14744,6498
+,19102,9445,19788,6389,19615
+,2102,538,5453,16888,9814
+,11677,18420,6247,19822,12286
+,13609,8923,9446,8379,18150
+,14005,5593,1393,5035,499
+,5525,14693,14411,8021,9819
+,15017,18416,12707,4514,6962
+,13303,17063,9305,1170,1005
+,7942,17906,9826,10718,8873
+,9084,17003,18472,8742,2231
+,13587,15000,9718,18023,12302
+,13767,9094,12763,19659,17715
+,7676,2596,18406,7240,19468
+,835,18436,5235,8313,1016
+,7417,12779,5987,2964,11807
+,9196,4386,6925,8375,11084
+,6779,3195,10441,3128,237
+,8436,602,8439,14063,17722
+,3580,16804,7734,84,18288
+,19921,2374,192,18970,16104
+,7710,11563,14861,10895,18689
+,11528,16086,16450,6781,11893
+,4849,251,15538,3813,18418
+,17476,19297,17144,11928,1277
+,3470,486,11258,9402,7628
+,8238,16283,17134,17998,18
+,10215,11527,7290,17937,8714
+,9037,12385,19973,6412,3261
+,17427,9147,3384,4722,10688
+,252,9723,17496,19394,7523
+,3620,3554,3483,17489,10246
+,6309,16015,4572,11170,13787
+,4602,9649,6214,15730,6200
+,311,4217,16938,11427,5480
+,4795,17029,9749,12146,5881
+,16581,14980,4585,4684,15413
+,15775,9927,3155,9243,15318
+,758,5239,5490,6535,4179
+,12363,7882,8208,5615,15765
+,4449,3312,2078,976,12203
+,11704,2250,8856,6154,16318
+,5745,15973,6788,9999,18031
+,8665,6034,13129,1446,13538
+,18502,4123,14669,18794,8112
+,10513,19640,10180,7026,1353
+,12062,2907,11428,17013,17640
+,13525,6112,14646,1535,8256
+,16761,2935,10891,6138,11006
+,18850,11804,8626,17581,835
+,12266,8271,7851,2383,19052
+,3914,19741,5541,3163,4708
+,19729,13533,15728,14718,17341
+,3065,10766,6870,9471,11122
+,12246,18142,4697,506,7680
+,18984,5475,2345,15042,19717
+,8924,11594,2395,13910,2835
+,11444,9433,7662,14619,4458
+,15164,12814,11139,14099,7627
+,13381,12656,6524,19492,18010
+,13105,10880,7858,6823,9870
+,10987,2728,1894,15949,1352
+,4221,4571,3463,19581,5296
+,3418,3123,9682,17569,17365
+,14470,8441,18149,309,5457
+,10369,1968,14775,4686,15828
+,2615,18179,9194,17716,5392
+,6545,3073,16692,3511,17624
+,15799,5831,8720,10859,3582
+,2682,19486,2226,5559,19715
+,17494,11556,18731,809,18296
+,17598,10067,13647,11519,3394
+,13304,14465,16724,10401,15418
+,15963,4145,10236,8075,3839
+,6496,4213,19285,9859,10372
+,18307,17463,17774,465,467
+,281,15251,9648,17527,19180
+,15813,7065,3663,16456,2460
+,12871,18101,2160,1006,12139
+,18431,13634,18677,10614,1698
+,3184,16352,9253,15270,5357
+,732,15784,3580,17121,173
+,1490,17319,3516,2965,13679
+,832,14027,9527,9014,9863
+,11824,2010,18434,4341,3234
+,4693,17957,10200,19063,16141
+,17195,11102,7285,19684,19277
+,7314,16536,15860,14161,6356
+,12347,18104,10669,9878,16221
+,15346,14548,10502,19742,7758
+,13629,18217,11439,1161,17465
+,14927,1840,8200,5816,15014
+,15093,11366,8648,19911,7188
+,3279,7350,15511,4055,4760
+,96,3386,10560,16343,11901
+,15573,19305,7835,14021,9349
+,6784,17950,15895,10810,18879
+,2989,19080,1864,17834,17184
+,12529,12871,2861,11069,11902
+,19324,15648,11022,14322,14597
+,6422,1186,15679,6248,5623
+,11684,9504,4420,18097,1917
+,573,13555,7601,3439,15753
+,14212,7855,2015,3688,5001
+,10903,10237,7546,18901,6291
+,11447,1118,6281,17262,12952
+,14672,1865,305,12436,1225
+,12967,5762,12293,4309,19831
+,2280,12381,7956,19326,3008
+,1528,2626,8064,3412,6051
+,9991,19779,1385,19454,11194
+,15323,6694,19632,17655,6296
+,17897,4138,1292,2739,11516
+,17359,14133,18238,7619,8645
+,5885,14797,16760,16580,7037
+,2093,5914,11166,16508,5935
+,7792,1607,10028,2884,5356
+,13538,9511,4858,1495,1343
+,12728,13771,16381,17996,4710
+,15151,3584,16026,4454,14480
+,19566,17595,18811,13573,14776
+,19528,13001,2326,19486,1190
+,14283,1592,2854,5729,3821
+,11627,6868,2164,3428,16310
+,8710,3902,12733,2294,10831
+,4782,5115,16804,7567,16221
+,3163,5675,6828,11826,14503
+,14914,11004,16775,2490,15913
+,19660,9280,7100,1233,11141
+,13130,17685,4888,4216,1482
+,6905,8903,6552,9553,13683
+,8144,13942,9257,384,3730
+,1076,11910,10072,4107,18977
+,10055,624,14912,580,4423
+,3436,3760,12689,11761,7709
+,13356,12153,18178,16096,10350
+,9689,15511,723,5171,6790
+,6886,8314,16369,14664,6596
+,18916,14145,6786,17192,6121
+,12320,8261,9674,19425,13878
+,19150,333,2,7953,16779
+,14875,11082,13206,16982,5526
+,14959,11200,14232,4049,2428
+,3191,12001,11027,4848,15332
+,9566,9166,6854,4309,1643
+,18331,14952,19034,15120,15268
+,14070,1592,16331,17229,17105
+,19851,11158,18734,15226,5838
+,16614,13807,4532,8640,16822
+,7083,11825,1453,10072,6449
+,18889,9073,2148,3170,2916
+,10731,11097,17268,4460,18536
+,1826,13434,16330,975,18849
+,565,17111,14775,16157,11898
+,15604,8368,4061,19842,17025
+,11195,5395,3584,7092,18149
+,8456,19944,4196,19194,13667
+,14445,19654,1278,3632,12857
+,14482,18706,12787,8494,13127
+,13783,208,18895,10127,2501
+,5740,19768,6014,14262,8663
+,8310,7417,18179,10263,3060
+,10153,4359,18274,15405,7371
+,9936,13918,14401,2574,4145
+,17623,8415,12549,11937,3792
+,14743,9547,166,6272,13971
+,3280,2919,14231,9879,4462
+,14664,14560,6369,16301,11976
+,6295,7759,2503,666,4030
+,9644,1950,14587,13890,5223
+,17843,8202,15305,16045,11032
+,10392,17254,18557,10006,14856
+,17384,1919,6504,9446,14914
+,16758,8741,12800,18969,8825
+,1577,14664,16298,11044,18061
+,7916,13068,7192,5077,11539
+,14502,11415,19453,9405,19042
+,13208,10847,9834,10647,1886
+,19972,43,15581,6547,14999
+,3742,7861,10207,11392,13333
+,12198,983,12430,14574,13399
+,1809,482,14356,12419,10460
+,5624,1031,6249,1336,11728
+,2730,11513,6340,13139,4726
+,15936,17350,17322,15935,798
+,3986,1894,11164,738,9589
+,16191,11349,7765,125,8743
+,5054,12325,8630,17910,19973
+,11530,1245,12845,4462,10372
+,1938,14248,3318,9974,3059
+,9122,757,9563,810,17231
+,1835,15691,2272,19178,7686
+,17063,8878,17066,15148,16448
+,8204,9340,1855,2125,18456
+,17300,4054,5071,18033,18695
+,10552,7821,13703,2859,9629
+,17787,9708,13018,6508,6138
+,9994,4845,15439,10275,8047
+,14930,10008,5893,19113,14727
+,3866,18145,3553,10869,18758
+,14605,9318,15376,7775,19224
+,15848,6466,2743,989,11281
+,10797,12225,11448,13630,7333
+,7315,13174,16181,10917,4
+,3964,11053,18380,6277,18726
+,8915,12670,19630,4991,11529
+,9726,11899,1732,17233,5932
+,7628,13608,19149,3643,11079
+,7820,8394,18278,11805,7403
+,3581,6163,23,16898,14591
+,648,19005,18166,9056,1842
+,12687,9456,10489,19221,11284
+,15858,17170,18255,6617,10571
+,18514,13857,5967,6092,12492
+,10195,16565,5619,2031,14818
+,5934,8836,10248,1903,1721
+,16044,8247,12573,16818,6608
+,9168,3043,2025,15038,6651
+,11563,991,16078,10222,12120
+,19473,4769,12681,5466,12803
+,19375,1460,12579,11154,17636
+,1850,15194,10448,10762,14135
+,10116,13985,15392,17982,11430
+,19825,2770,5683,7080,1548
+,10420,8156,2800,3727,17219
+,904,11135,9662,5087,5516
+,3547,14346,11339,6192,17597
+,5252,5982,17025,1146,12621
+,4592,11981,12269,3085,14872
+,12628,16909,6559,1868,2519
+,4918,5795,13382,18280,17455
+,8893,16291,4260,7682,10600
+,16831,7907,8981,19427,3493
+,6881,11271,16776,15585,955
+,1268,11402,2144,11136,43
+,16528,444,2076,14798,2115
+,5809,11982,18633,15075,9592
+,3503,9128,9101,18129,4858
+,7145,342,17246,11549,1063
+,18071,14140,6557,3587,1329
+,17694,18773,8225,15884,6204
+,18204,15058,4322,19505,4056
+,4712,14128,18466,10570,16277
+,8255,649,15399,2053,16037
+,17864,3315,4797,15779,7384
+,708,10698,3227,19118,12388
+,10139,2964,19376,6304,7306
+,17587,4629,6497,1280,2398
+,4950,655,9788,19697,16173
+,4798,17617,10939,9240,12479
+,9366,2293,18590,10018,15560
+,4388,7287,939,6764,14597
+,2876,10940,8651,17632,8831
+,8249,11592,5332,15788,17109
+,9895,8935,11621,13170,18216
+,7857,3391,9806,15818,15371
+,11456,11282,19717,10841,15540
+,1413,19295,12108,2145,8540
+,12194,17733,859,2191,15573
+,15754,18433,19123,13490,5072
+,8880,4551,17439,2243,389
