OP,A1,A2,A3,A4,A5 
+,226,7971,9874,6443,249
+,7857,3530,9629,2706,8086
+,9123,1057,6123,5938,7836
+,7936,2182,3385,3974,3593
+,3392,1321,8558,2309,2908
+,6638,3660,9246,7195,9451
+,6096,2293,9915,5066,5525
+,5854,6660,2112,3039,8081
+,787,4760,8526,1077,9689
+,6546,5689,4376,3572,9694
+,5281,9615,8787,9055,4510
+,4922,1543,8031,4910,9687
+,6493,8654,6923,8484,48
+,7988,3606,6943,1352,7122
+,3809,5307,492,7708,9756
+,5313,1286,3708,8984,6503
+,6777,1988,8199,6551,338
+,2796,8501,2800,4240,4420
+,1101,7378,4304,3421,4138
+,4864,9340,8727,2502,9680
+,9284,8835,6516,1172,522
+,2907,7274,9258,3076,5357
+,8371,6539,7688,3318,2932
+,6513,8227,9377,4573,3793
+,7715,5155,8316,1238,1033
+,1810,1158,5151,7247,689
+,3838,7376,9182,3235,9693
+,2205,4950,8435,7404,5957
+,1563,2228,5296,161,1374
+,7996,3356,1192,6690,9401
+,641,3208,9061,2867,7051
+,7826,2313,3709,6911,7806
+,9075,2893,7226,2850,5766
+,605,8870,8466,7650,9093
+,7383,3715,6224,3923,4509
+,9326,3573,6601,7070,8057
+,390,5630,6572,8944,288
+,9045,7433,2908,9118,1962
+,9241,7937,862,6082,2273
+,8298,6805,376,5457,7629
+,6518,2741,9589,5725,6843
+,8653,5623,3667,495,3536
+,4376,5056,9874,8741,8407
+,3520,1662,4364,2552,9155
+,2863,7689,7340,2244,4121
+,4095,1212,7566,9633,466
+,8072,6880,583,7653,3033
+,7582,2002,7081,7527,682
+,7397,1235,4947,5474,7540
+,1484,1708,335,2882,1220
+,5303,743,6950,5753,2969
+,8152,1214,5954,9539,8269
+,2977,3697,4600,6771,6292
+,7234,6307,3567,9281,3732
+,9975,5177,300,4738,9637
+,8886,1158,3042,6802,9257
+,2525,8971,5497,806,9821
+,4961,6234,5007,5223,4419
+,2580,3830,7486,3968,2633
+,4730,1766,614,4603,2032
+,4737,7669,6960,4157,1913
+,8469,8116,6586,1990,6903
+,4544,2458,2394,6228,6826
+,1082,3820,6266,9639,6350
+,3072,1163,7409,4223,1505
+,1148,2083,4582,7811,46
+,6359,414,2539,4651,1890
+,1124,1870,3096,3597,8152
+,286,3805,8256,281,8204
+,890,11,3189,9212,5929
+,6987,1676,2910,1316,5541
+,5858,6637,8026,5346,1592
+,3491,1216,3162,3118,2853
+,8364,7546,8830,5148,2945
+,5176,6424,8144,7878,4330
+,2715,23,6475,5144,2546
+,7301,3235,4750,2192,9729
+,7769,6330,3961,636,4730
+,4960,7261,8689,6618,2702
+,4338,6978,9847,674,289
+,5953,6067,7867,340,2169
+,6323,701,437,5934,4362
+,711,3917,8512,3782,9781
+,8327,4590,9022,1997,1184
+,3610,4226,5718,931,4080
+,1461,6316,6646,4489,409
+,8893,1985,7731,7854,4244
+,2925,4121,6770,6156,9156
+,1252,7941,8790,811,570
+,9635,4932,4162,8601,4010
+,8195,6038,6846,7310,5216
+,1858,3974,5546,4420,7845
+,9132,9878,2603,6924,9741
+,6743,5629,5345,6412,7214
+,924,4614,6404,8485,4979
+,7231,7322,8211,8289,1481
+,6259,5986,1708,3986,1477
+,9249,2002,4681,30,5660
+,3169,1683,4738,4114,6734
+,4736,5858,4558,3107,8542
+,5399,7618,2734,8593,1876
+,954,6827,9375,5573,418
+,5513,5439,2007,7763,7066
+,8230,983,6899,8607,7292
+,7184,6347,6321,935,7005
+,8562,7945,238,3210,2429
+,1489,142,5307,8613,2330
+,7732,7325,811,7205,3508
+,8707,8127,7349,1691,6756
+,5846,2092,4087,7068,9430
+,6774,3195,1526,9622,5288
+,9826,6416,7423,4287,4723
+,6297,5592,2208,4513,1527
+,5319,430,4045,2952,6505
+,9799,6559,3732,9254,9057
+,5915,8197,5630,2505,1372
+,5806,4088,2383,9432,5504
+,944,2595,9870,1786,2570
+,4732,2631,7285,5479,9078
+,4406,6917,6445,6177,7971
+,1006,6868,2200,4719,1058
+,8541,9827,8233,8963,2296
+,3895,459,8698,1118,7382
+,4155,1680,4232,2669,8267
+,5453,8020,3530,5092,6027
+,454,3017,1801,6530,5019
+,4745,652,5482,9318,9845
+,6956,6334,2436,8636,2356
+,5859,1358,9338,1929,4221
+,9424,5940,1728,1295,2216
+,7277,5405,892,3348,7149
+,7522,2440,1225,8365,7941
+,2498,9257,3679,5597,2865
+,5487,2937,6817,4170,7327
+,6636,9408,2094,1619,2462
+,1112,5187,4837,2808,7743
+,7571,9154,5017,8650,5498
+,1676,6083,3748,8994,1732
+,3384,9125,7966,5884,6982
+,1049,735,8129,6435,4244
+,1108,8127,4947,6584,114
+,5483,5922,8377,728,4552
+,2770,318,6361,3798,8020
+,1819,1129,8627,952,4591
+,7987,2707,740,7195,4251
+,3286,6624,2344,2992,1115
+,3767,6416,7346,3176,5918
+,4901,8849,6902,2803,8224
+,532,9455,7852,535,6969
+,6295,7067,2298,8459,3442
+,3808,4953,5731,788,3154
+,5134,5225,9258,976,435
+,1316,4824,9666,5027,1698
+,4708,5910,8193,927,9827
+,436,5386,4857,24,6000
+,4136,6584,4060,5126,9855
+,5531,1532,7678,9004,991
+,1389,7772,8913,1327,3325
+,8647,3307,928,9121,3406
+,363,5718,1095,3834,974
+,4116,6084,4020,9739,5602
+,9277,6219,5522,6066,1258
+,5206,9479,5936,5219,1851
+,7728,5167,583,6578,1485
+,5414,2501,3892,293,1161
+,8727,5967,1737,8406,9775
+,372,4664,9517,3510,917
+,6119,2265,7867,6950,8396
+,1412,5948,728,2334,9690
+,635,9301,7580,2379,8021
+,8527,5574,3126,8969,5225
+,8587,8465,3461,4477,5152
+,3891,631,4329,2684,6833
+,8455,6311,9838,9545,4827
+,448,75,4560,1870,4677
+,1705,473,1614,7862,1924
+,4245,9914,5289,3012,5301
+,1433,9062,5488,1673,5667
+,2144,1569,6955,7035,7910
+,142,9051,7327,1816,3235
+,5300,944,6820,3557,3674
+,9441,6417,6811,3216,8007
+,414,8762,5112,6502,1870
+,4414,9578,7084,4750,7153
+,677,5059,3356,726,8776
+,267,54,3860,6732,3495
+,6742,3021,2202,4313,142
+,4654,324,6688,658,2778
+,5616,3190,8597,5911,6280
+,9552,3980,7883,4622,6966
+,6693,1127,220,8893,8742
+,9110,5802,6945,7682,3729
+,4885,5948,8836,5253,4083
+,916,1901,2600,9603,3301
+,5533,9609,6240,3733,2588
+,303,4847,2898,9015,7113
+,2532,1285,7314,9372,468
+,5684,261,5395,7224,6664
+,1195,8129,6033,3154,8621
+,5158,3789,9754,228,8646
+,1317,2437,4929,6202,9583
+,732,1133,2306,1441,6948
+,4166,1649,271,1642,2318
+,7570,462,6444,6619,1825
+,135,1459,8421,1517,6534
+,3739,6134,6391,1791,5072
+,6326,7051,2306,6994,4730
+,1678,5728,4948,1281,4991
+,9704,4571,6195,4014,3204
+,2402,7363,769,8968,4560
+,6866,9933,6386,9527,2602
+,4765,3139,2344,6289,2866
+,4465,2379,2665,1900,5755
+,4426,3453,9420,9625,6503
+,8639,5631,4903,837,4008
+,8047,9015,7765,535,4716
+,8458,2864,3882,1750,33
+,6608,3227,4953,9036,1582
+,9234,2603,4067,5791,5735
+,1706,3182,6557,8085,9703
+,8375,7790,1915,311,9391
+,3401,7810,4657,1308,7908
+,8603,830,3697,9659,5194
+,2031,4753,6360,8490,1621
+,9733,6286,1928,6560,8723
+,8689,3115,101,7075,3491
+,3125,2957,6429,4014,1348
+,6085,586,7468,2353,8167
+,3907,5688,4535,6898,9699
+,6542,3994,3798,9941,7680
+,4710,5742,3632,2848,8052
+,9528,8634,1240,5964,3832
+,4715,8485,5715,629,2371
+,1024,4867,1629,6154,6807
+,5544,6251,9897,4183,8171
+,9280,4664,6590,323,7710
+,8109,1101,5897,8366,2235
+,857,5364,4893,3934,6471
+,2009,3520,1929,3796,1409
+,6794,7637,7408,1518,7631
+,57,8258,3831,7646,8516
+,2819,2164,4565,1898,3325
+,681,7802,2552,6686,8780
+,2956,3290,7620,7247,6666
+,4788,6445,4408,4474,7064
+,9286,3132,154,5943,5474
+,2330,8822,3457,8498,2645
+,5561,1710,3233,8586,4875
+,5746,5221,9944,6455,9465
+,867,3003,3392,5831,5902
+,3141,9709,3888,9244,6960
+,1127,4900,9684,7538,2077
+,2880,4517,2959,5458,9334
+,4468,993,2753,2678,9710
+,3245,4109,3667,2806,792
+,5146,5470,4769,8705,7847
+,3770,5268,1505,8015,1086
+,2412,7212,6419,4550,2669
+,8475,5142,8970,3608,8415
+,6674,2494,7026,9537,2706
+,9349,5209,8736,799,583
+,1297,6062,7930,3979,2218
+,3040,5498,9154,9865,1510
+,2774,5508,4712,5850,7086
+,7059,1506,7470,6270,937
+,5097,1739,8609,2455,2670
+,4860,8789,8698,7848,7021
+,2974,8266,4285,8457,9522
+,8450,8622,9845,4848,2674
+,4928,4927,7981,5837,2122
+,5627,8650,2110,3528,3197
+,4415,1304,7575,1458,2118
+,5145,1536,7293,5413,7527
+,1874,4576,8248,2609,1008
+,3466,7318,6075,493,8618
+,8667,2284,7764,123,5095
+,3885,1343,2953,1942,7633
+,591,165,155,878,8997
+,4586,9661,5991,3257,9490
+,9213,619,7017,9593,1966
+,7500,9808,897,8760,8352
+,1498,4259,1242,1188,9541
+,6955,9874,4572,4485,4212
+,2192,8006,1983,6897,9204
+,6010,5500,4336,7699,6904
+,2898,5020,745,9366,8833
+,9245,7156,9822,6127,2385
+,6282,1866,7938,321,3867
+,3236,7214,115,4863,92
+,185,3453,9328,5861,3719
+,7250,1488,8952,4441,6929
+,2737,1189,153,808,862
+,4965,2851,867,9809,1218
+,8215,9014,3098,1294,2145
+,1632,5338,2135,9987,3466
+,3173,2992,2096,6523,4498
+,4841,1197,2934,1839,1862
+,383,6663,6881,5032,9502
+,5685,8069,5523,8884,2495
+,8515,298,222,8960,5464
+,7418,6436,9414,3817,2150
+,512,9763,702,7973,9156
+,2066,9490,3868,227,4194
+,4561,530,651,3656,9470
+,2538,5220,7374,1713,7494
+,7946,5248,9051,1096,2982
+,6487,3158,9403,183,3198
+,3853,9422,5079,835,313
+,9886,7900,3997,3956,7017
+,4692,2627,6606,8121,933
+,6214,9687,5626,2091,828
+,6755,7617,8625,5990,2210
+,8799,4780,7336,1063,8090
+,1860,884,7979,5666,3241
+,6167,3841,4661,7721,9253
+,3115,4064,5426,6207,8993
+,3450,9866,4092,4350,137
+,5930,383,7949,3903,3113
+,2865,8476,8198,2306,4828
+,4513,5984,492,4902,1779
+,8675,8296,5662,7664,3108
+,9260,4411,6607,464,858
+,9811,8386,4325,3997,4561
+,8382,5279,4640,5900,1200
+,7735,9659,1682,2528,5129
+,8248,1960,9786,385,7277
+,70,9430,4483,8606,5770
+,8626,6095,3174,4867,6081
+,1416,7557,3377,7912,5027
+,5830,4179,4959,4881,2370
+,2099,2417,7441,26,1837
+,9051,4941,4128,6853,747
+,5713,8122,6885,515,74
+,5138,7707,455,2373,691
+,7814,4296,2209,1749,9684
+,6455,266,6240,4613,3212
+,9033,9265,1301,3332,699
+,698,3139,7121,1834,6929
+,2677,7215,419,3849,3357
+,9628,3410,489,3668,1520
+,4046,1155,8642,7261,7194
+,4058,6998,9656,6765,6687
+,4408,5544,9347,1329,644
+,8022,3350,19,4570,9507
+,9058,4234,831,7054,2672
+,498,1935,1179,2259,4134
+,3050,521,324,7776,2218
+,9083,4578,1653,3596,1217
+,4623,8797,836,5943,2883
+,2528,8932,1574,238,3986
+,9089,2824,2980,6651,8824
+,9935,1499,6016,3623,2924
+,3290,5550,175,3814,5492
+,726,9636,5793,5848,4577
+,5676,4511,9826,8531,6285
+,1192,1596,2372,1539,5089
+,7940,7331,470,3843,1282
+,8001,2732,3183,1981,2664
+,411,8350,2582,9526,7780
+,9139,8289,6097,7555,2340
+,3919,2182,4398,8999,8953
+,1431,8170,4459,7662,4725
+,6982,9222,8597,7957,8045
+,5045,425,2997,1982,5826
+,7126,6931,5123,6172,512
+,6003,876,5436,2557,2098
+,4228,5224,4380,7753,85
+,5868,8557,2194,3198,7773
+,9178,6046,9736,6357,8730
+,279,6261,9104,1903,841
+,7051,7560,8925,3641,9995
+,6748,3467,4862,2288,8471
+,7819,9237,4588,413,3245
+,4894,9227,5356,4758,8554
+,3463,5830,1592,8260,2629
+,3606,6513,6298,4376,2911
+,8339,6528,6021,6005,6349
+,1944,7433,5417,3787,4723
+,3166,7152,1378,9885,3597
+,3140,6780,8162,4718,5225
+,1645,5849,1272,9957,9315
+,7910,8839,4332,3208,4707
+,3343,9637,2652,3417,7824
+,6195,1854,7212,6079,7049
+,6545,8574,8253,9530,3694
+,2941,8097,5038,9605,8250
+,5704,104,3636,9288,4675
+,2118,9121,7464,7211,9262
+,5780,6758,5557,1795,4074
+,5439,7206,893,877,9792
+,6921,8479,317,9115,3152
+,6980,8817,3882,8759,2351
+,6591,756,6078,1444,4384
+,3490,4205,7825,4445,5766
+,139,1140,9163,7159,7893
+,7012,2611,7931,3719,4266
+,2599,7531,3177,860,2976
+,3148,1472,6376,5176,4858
+,4478,8516,9937,1538,6286
+,4792,4377,6427,259,4360
+,4639,2720,1278,3348,6042
+,6381,6719,2943,3772,5018
+,2104,1671,8212,4522,3608
+,700,8335,4650,3101,9265
+,6642,9348,2340,6436,3401
+,8744,9865,4678,8638,5106
+,3884,9890,294,3641,6387
+,1133,9249,7810,4639,7191
+,5646,4020,8018,6141,7850
+,7747,8164,9651,4080,2669
+,3016,4716,6274,8890,3181
+,652,2197,2931,6063,2545
+,2234,9421,7257,6768,910
+,227,4349,8492,9790,911
+,6404,337,3932,6262,2240
+,4532,1131,4025,9994,3317
+,6917,6877,2829,7090,8552
+,87,8208,7364,7647,5507
+,6878,180,9500,8683,4298
+,2441,4436,7924,6048,4826
+,8690,4077,2713,2837,3339
+,4306,7760,2367,199,6798
+,9560,7999,8813,995,4334
+,8297,1086,187,6603,6106
+,7534,8941,6431,3522,5188
+,1851,3692,9469,5507,5028
+,9623,7890,2928,6598,6100
+,7489,9470,2472,6859,5229
+,5808,9702,6611,2388,6477
+,4818,4686,3838,880,2515
+,8857,181,7744,1477,8372
+,1229,7941,3888,4103,3443
+,1288,6360,9013,1919,1462
+,1977,772,176,4248,9044
+,6580,7146,8673,1914,5038
+,6798,8193,563,2073,9859
+,4621,9279,6556,9043,9949
+,9407,286,4708,7398,3078
+,9526,3158,963,364,5281
+,2249,5057,7250,7177,7173
+,3457,6099,5517,7163,7126
+,8837,9762,426,1701,4081
+,180,9627,4847,8158,957
+,4911,1110,2769,7684,1984
+,7419,118,4794,4475,5075
+,9624,8853,2663,6556,3434
+,3629,9756,9482,5459,7211
+,9644,2078,8082,7348,6273
+,7537,8172,1100,3574,8928
+,2125,7036,5660,4151,5704
+,3003,8841,7853,9096,6020
+,1321,8355,9557,6450,4851
+,5229,4201,6563,4153,6570
+,2465,3587,6795,5041,6730
+,4080,293,6616,5725,3542
+,5132,8371,1641,7266,1018
+,6846,7122,4832,1881,103
+,8995,6907,3022,2376,3501
+,5809,7784,8550,8115,9591
+,4216,4959,7954,2863,1305
+,4983,8382,8685,863,1452
+,6967,7505,9460,4569,3636
+,9390,5634,1564,1700,8226
+,8067,8662,2438,2186,1380
+,9791,8077,4453,789,4385
+,3614,4287,1752,6639,9754
+,5710,3835,7367,2377,8882
+,3682,4347,3287,2297,5524
+,4661,7272,1872,5244,9015
+,1911,3096,327,2527,9587
+,1841,3413,6172,621,8950
+,5774,4502,9981,1348,4811
+,141,2861,5476,6449,8873
+,3248,7712,4240,8667,1255
+,2135,1236,6153,3908,7624
+,1182,9024,4650,5139,3384
+,9565,3330,6524,7453,3692
+,8734,8428,7690,5391,9271
+,8971,4737,7759,4695,4283
+,8225,6147,8368,7992,7949
+,6028,6494,3520,6049,2095
+,2894,5208,6851,809,8768
+,1979,3010,9825,9826,1831
+,1881,1447,9031,4622,8100
+,280,7828,4718,5538,1013
+,3150,8854,568,1839,7490
+,3687,2740,3731,8203,5350
+,614,7591,1651,3032,8278
+,4314,5665,3705,7535,1720
+,3800,8948,6045,9514,2536
+,8142,9561,6547,9076,1640
+,3501,2324,298,4135,9405
+,7072,1725,5955,6869,2086
+,7761,118,6432,398,934
+,7530,4289,2488,4840,6163
+,2740,4243,2170,4981,9614
+,8758,842,4659,1881,8213
+,5862,1990,6250,810,3563
+,8214,5196,7979,6449,4480
+,8760,5453,5511,9566,7739
+,3227,8276,1681,2946,725
+,8833,3248,5705,8400,2813
+,7057,8277,4468,7654,7996
+,3147,7813,36,6409,8247
+,1335,5956,153,6851,9504
+,7414,9669,7501,9613,2279
+,9785,8421,3249,9806,139
+,7024,8267,9356,7477,5805
+,1347,7836,620,8309,7436
+,5952,4903,8656,7200,4468
+,8889,8494,6022,1396,1192
+,1250,4027,272,3264,5941
+,97,4127,1461,6089,6107
+,6475,4532,4804,9954,175
+,4409,206,8622,4975,4734
+,2742,1817,8511,8326,5563
+,41,3780,859,3821,6346
+,9487,3773,2405,5771,742
+,8656,9660,1703,8506,1647
+,5082,8923,1051,7475,624
+,7194,6606,7859,3607,9130
+,2893,2610,7363,4858,17
+,4975,8415,4745,1712,4471
+,7088,6082,5002,3180,1253
+,2416,4161,3485,1710,8436
+,3291,7384,2830,1913,7729
+,2263,7380,9956,8863,9921
+,5334,127,2108,2169,9232
+,5765,156,3476,2245,9894
+,254,7566,8457,3343,9313
+,8670,4111,2968,6881,2921
+,7147,8642,3564,6862,843
+,3260,7445,4299,5186,3309
+,1721,977,8758,6838,8627
+,697,1366,6183,4154,1891
+,4161,2556,5594,619,9589
+,8378,3221,3676,8781,4098
+,4665,5185,8392,7708,4095
+,306,606,7712,1430,5722
+,5398,9261,1504,2645,8502
+,9067,3204,3817,3974,9267
+,4185,3827,5582,1533,2586
+,6067,2863,9662,7707,9248
+,2216,6560,9272,5838,6512
+,2301,1320,5121,5474,5378
+,3956,7887,3935,362,8826
+,3878,1990,2442,8593,4237
+,269,5235,4726,4162,1154
+,7630,3069,7796,2279,7490
+,8596,3498,5569,9738,724
+,945,9749,8758,676,5718
+,5786,7539,972,8318,9560
+,7203,414,6190,6973,2774
+,43,4431,3971,1827,3101
+,1919,2940,6231,7399,5252
+,7626,571,3686,262,6353
+,4773,6720,159,5972,2513
+,8993,1454,3185,4327,4711
+,938,7076,9060,9376,5121
+,1938,1962,476,3472,4619
+,751,5567,8880,8967,9552
+,6189,2689,7219,170,781
+,6643,2688,8323,9512,4190
+,1540,9428,1510,7931,7700
+,876,8601,7295,5073,419
+,3893,2710,552,1247,8515
+,4190,9299,5835,8695,9605
+,9958,8127,5609,1574,5639
+,2291,7539,3054,4749,4531
+,7525,1990,8682,2576,569
+,5016,2794,7581,2042,5963
+,300,2996,9155,7642,2080
+,7438,9229,7139,12,7031
+,7960,2004,672,1406,1803
+,6752,3749,2751,4002,6604
+,4260,1561,826,5197,1850
+,1493,7586,2714,3562,1310
+,7309,3139,7665,1431,1761
+,4790,7606,634,4201,2911
+,5169,3650,3812,6040,647
+,9486,9298,7302,8072,1582
+,9948,3769,2449,5735,5900
+,4319,8913,6690,6033,2666
+,5181,630,1730,9882,2403
+,9053,9382,3872,630,3889
+,7015,2955,6611,9835,7946
+,9496,7769,8488,567,657
+,7721,906,3955,5477,4275
+,2602,3868,7628,6713,8287
+,8997,5903,6080,4430,6354
+,1576,5692,3257,855,7469
+,8514,9146,5740,4440,8063
+,6405,7141,149,9113,538
+,9002,8932,4291,5759,4215
+,2494,7673,1627,5155,1553
+,9731,1791,1430,2877,7437
+,1338,2473,7278,9210,3701
+,2545,7948,176,9052,7065
+,4458,2675,2511,2251,2777
+,3811,2042,7195,4262,5140
+,6241,9621,3792,7310,4522
+,3685,3966,5868,3730,6399
+,5245,5922,1831,9358,7420
+,7451,8169,8161,943,1989
+,6963,3202,3017,5924,5035
+,2029,342,9943,6582,3745
+,1158,6958,4130,1954,9917
+,197,4706,5886,7213,8997
+,9103,3606,5850,2550,1991
+,6861,6373,679,5322,7843
+,6957,8117,3802,4522,3229
+,9009,2088,5795,2791,6616
+,7827,3575,6416,5130,2406
+,9268,9769,4842,4829,6531
+,5923,196,8843,3787,9759
+,9216,5214,1719,1272,3509
+,7290,6973,1531,9434,7474
+,194,2074,5879,5562,7287
+,829,2972,6087,7315,4772
+,4999,2439,5869,7368,1143
+,7702,1784,5929,3248,7710
+,4238,6319,3285,2152,9793
+,3138,361,803,9241,6009
+,2792,5933,2536,1512,6167
+,2475,3813,4949,9443,6736
+,6049,2133,8412,5764,4209
+,7875,2526,1468,4146,4075
+,5698,3064,2921,338,9338
+,4525,8151,7234,763,7088
+,4369,7631,2984,6942,9402
+,885,2620,4498,1939,2113
+,8342,3065,1364,3826,2066
+,4913,7696,7460,4608,52
+,7959,3251,4294,5830,9756
+,480,3395,2553,2171,355
+,2593,4224,3403,399,1860
+,7524,2290,365,2000,7739
+,5148,2597,5493,1458,9510
+,4286,7250,7570,1429,4104
+,3945,8606,1912,7332,2397
+,3517,4761,1284,16,5390
+,5839,5299,1549,2930,9459
+,1388,8485,6457,2422,2730
+,3206,1682,7065,7905,4180
+,7997,6699,8125,1340,3184
+,9727,5028,5967,4642,7322
+,468,7864,6273,6973,3898
+,6558,8292,8646,9784,7697
+,8487,7073,7285,5775,8910
+,13,281,4414,1330,9499
+,8210,1711,8662,3681,8983
+,3858,4888,5120,3520,7084
+,9376,6675,5306,7304,1651
+,8410,8136,9888,1087,7580
+,7373,7191,3831,2100,3841
+,4083,9488,7314,8172,2004
+,4352,8408,5156,968,929
+,3590,9903,1832,9021,1810
+,2764,4703,8524,1253,7150
+,8818,9423,2702,6582,5870
+,8492,5755,5662,7491,4312
+,4500,1408,4732,2025,6484
+,1917,1730,4040,2590,9642
+,4081,6988,6850,1491,2460
+,6388,5644,523,7048,8980
+,5441,8607,6737,4533,5664
+,9346,1710,4201,3248,2195
+,5058,4972,0,6180,1249
+,502,1219,7759,1457,2258
+,2541,5666,6041,918,696
+,7607,2110,2350,8364,209
+,9852,7043,1224,7453,8800
+,1570,2984,6885,6002,289
+,9226,234,5613,9347,6995
+,9025,5592,841,5893,718
+,9748,103,2473,1851,9646
+,7381,1780,8937,6910,4994
+,6538,1343,5206,6221,9023
+,9016,4686,8923,5928,1063
+,5783,1884,6376,1609,3731
+,4031,2086,9837,3016,985
+,1164,9058,6370,6952,1318
+,6068,5132,7383,7628,3587
+,5067,7063,1080,2982,5196
+,645,4190,8028,7434,4298
+,7719,9264,184,202,5931
+,5721,2682,5652,3794,8532
+,3269,4684,8931,911,5201
+,5053,4604,5351,2138,6391
+,9218,9570,4452,7868,7717
+,3332,9929,688,970,3438
+,9003,2663,3064,3788,3913
+,8691,5725,4896,1945,6330
+,8902,6850,9152,7919,9766
+,4520,5179,1139,4393,8750
+,8493,5120,9687,657,6568
+,8190,3368,2606,3503,4129
+,620,4664,6079,6280,9915
+,8325,2655,8199,4632,9354
+,6648,8833,5268,275,8664
+,2885,6268,1946,9424,577
+,1136,7384,3424,2286,7201
+,9404,8177,898,9835,8330
+,5358,8587,6598,9764,4259
+,5230,2552,6821,1839,1817
+,4666,3037,7220,677,1234
+,7617,3733,6056,2790,1672
+,830,9011,4483,9746,7550
+,6729,785,9348,1455,8136
+,8133,2835,6960,7888,9734
+,930,1748,8448,7083,2666
+,9008,1858,8368,3439,3026
+,3128,8131,3395,9563,1581
+,7017,5373,6038,1449,6994
+,7225,2114,2086,6549,5661
+,3546,8117,7937,9610,3892
+,7926,3941,5868,3727,8648
+,9146,5412,2532,5817,8780
+,2866,377,2079,738,8647
+,4119,3626,5098,1774,7257
+,2178,8461,7755,4637,5125
+,4743,6717,3498,8880,1978
+,9835,817,7841,1087,7907
+,3737,6510,7177,1488,5557
+,3541,4452,6014,6798,4707
+,3262,2017,5660,5307,2013
+,6437,5061,3821,4077,2349
+,7706,1664,5967,3558,1778
+,1593,4621,209,5161,842
+,5130,4878,6879,5775,6255
+,3010,6990,7277,3832,6301
+,6204,8521,5018,9988,4185
+,5939,1981,6307,5100,2566
+,9897,8778,9373,2373,7673
+,5550,2847,7279,9684,7386
