OP,A1,A2,A3,A4,A5 
+,40370,18675,6414,15538,23391
+,17283,37707,24228,28051,19504
+,11016,13955,47769,510,36963
+,28442,36974,19645,39304,48529
+,8194,33689,35073,6864,33084
+,43392,6350,44067,23313,6381
+,3434,35164,28518,35489,151
+,22911,40661,30431,31061,13037
+,43221,14459,7024,21947,7182
+,10932,21839,3375,5168,44476
+,34126,36949,42047,9187,6540
+,27257,1227,29983,46571,26581
+,8643,14814,41167,26605,3587
+,28205,35100,6832,27323,8912
+,4023,26709,23496,35840,17572
+,20446,46531,27010,38778,31095
+,31902,39186,19536,43862,16209
+,3928,3179,7704,28199,17608
+,20405,49755,47296,48238,41961
+,41180,24737,36919,43192,15690
+,17906,45534,8223,19856,20104
+,21311,30058,17541,48756,8306
+,30513,4022,13064,45892,34074
+,5918,34195,15611,11722,21171
+,49731,38297,38075,23411,4051
+,4874,40902,32551,20259,12828
+,37215,28071,37189,45451,34761
+,12032,19871,3535,34623,12823
+,39482,39795,4247,32284,36266
+,10997,49385,39533,23471,3401
+,27591,38882,35037,23938,36527
+,18321,47537,30889,6915,23553
+,5856,30907,5349,16118,3956
+,40609,40486,40988,47164,1202
+,12834,12024,27970,32027,15927
+,44538,15614,45316,37332,22703
+,33616,18439,11863,46571,10667
+,13783,8802,41726,27469,35713
+,21483,39702,11530,23826,1088
+,35147,11837,47370,3179,31211
+,20129,26349,21416,1565,17940
+,31428,34227,2456,24262,35654
+,31540,17211,40367,25931,25405
+,33894,41235,196,16630,27643
+,2407,38898,43168,18676,34630
+,12096,37536,14072,46671,25191
+,6959,33016,22765,25852,39061
+,30690,1934,3057,16280,37003
+,30617,7910,6326,32236,17442
+,11393,15972,17210,14421,1552
+,26859,3978,42670,48997,39861
+,10458,47544,37930,49840,40451
+,22692,41276,28668,1805,24826
+,31470,43639,22476,13072,41155
+,30049,25860,14007,33292,21741
+,26312,17375,18267,26156,614
+,8032,1808,40433,12716,18885
+,1591,17687,40771,5204,47845
+,36901,44602,19460,9845,15394
+,14547,28711,7305,35997,25164
+,30429,46911,42443,10318,35971
+,3825,36886,2194,11064,16154
+,3350,30756,42494,18701,19181
+,7583,21462,20753,44090,41809
+,8113,41634,13019,23595,23069
+,7295,48600,12741,30247,29386
+,5025,3685,35961,48074,24067
+,34751,37874,28777,22202,42867
+,30803,24231,3949,21054,7595
+,23251,2374,32071,30863,1026
+,25018,27709,29099,47241,16246
+,45637,19446,49742,44897,9041
+,24744,2806,6660,17411,18137
+,25556,13792,10575,30036,3566
+,30769,49594,41109,19415,11374
+,44663,11855,38924,14311,9887
+,48567,43146,32818,47959,3885
+,5712,18360,17748,25938,3052
+,28899,1322,23482,13788,39884
+,29848,34471,22309,31225,36178
+,14430,19808,24650,27702,5731
+,30550,31186,15193,35940,31557
+,30483,146,48909,20616,32692
+,33311,31113,6899,1854,3901
+,38030,37055,42550,3065,43001
+,14472,8849,35940,14756,49535
+,13888,8197,35715,10862,48996
+,18809,2496,38300,1595,12343
+,44871,10854,2551,22493,8069
+,26763,15152,38474,17107,49520
+,14320,673,12914,27776,1841
+,23303,26410,18326,21839,1538
+,17281,1679,15495,12645,30775
+,30503,26967,37364,18305,5763
+,19691,37486,6714,14194,38328
+,33386,28165,38125,28223,45688
+,34037,22076,16649,4222,5847
+,9842,25774,45216,3678,46019
+,17451,20644,41553,18567,25321
+,43586,27636,13090,44413,47656
+,42667,36876,36336,21353,22623
+,22785,49089,12236,16401,2419
+,25747,14833,44188,26182,30634
+,846,37679,20436,7107,5416
+,32627,39810,46504,20665,6113
+,43796,36624,15681,26363,49933
+,32526,5679,49465,10345,1500
+,30004,1304,22090,49949,20013
+,36889,2417,1478,25509,31959
+,20739,3667,20816,28859,43098
+,39520,30225,21033,45432,6129
+,5864,47803,7036,36781,34781
+,7009,41252,6100,13824,41711
+,944,11903,11491,37652,21080
+,25404,30344,38533,7504,16068
+,40131,8663,36398,34117,21052
+,8932,26434,44136,49628,32730
+,37170,26183,16465,3191,23008
+,23090,32729,50000,38911,11728
+,35388,8802,5498,48005,753
+,39740,46807,36722,43114,10405
+,24492,42654,36089,5810,24318
+,5599,7950,29486,48820,26652
+,41744,30714,22305,49809,19764
+,18164,34269,35995,10132,46003
+,9451,21403,4,33848,17776
+,3275,20549,38123,48174,8171
+,32244,39778,23475,22578,3620
+,23776,22805,14782,45723,1361
+,10935,2041,32813,46692,23614
+,40415,22,41235,19105,35389
+,22470,45680,25960,38710,22874
+,3535,38669,44541,12956,39862
+,47273,4623,34104,5274,17548
+,41637,4654,41298,23519,1632
+,25037,2750,48453,39619,361
+,42518,234,26025,13192,41003
+,219,366,24369,37053,35039
+,17245,44982,26992,28416,29360
+,19194,48964,761,21114,17858
+,15431,18179,23749,39313,45091
+,28198,36090,590,39706,6986
+,2386,47679,8977,20291,49299
+,46766,11198,34571,618,35904
+,4683,19814,38111,42466,11300
+,9137,25498,32529,47902,31558
+,15029,36442,47857,21819,49374
+,24634,29099,15376,1221,9838
+,5942,24641,30923,44671,44876
+,17550,26245,22901,32888,39641
+,32757,23194,3150,16472,11965
+,19996,10550,39740,5328,39253
+,36652,27610,9901,11328,42513
+,2330,17425,46633,7726,19025
+,5861,36779,22276,12413,8499
+,18700,31644,27603,46605,32445
+,26118,41381,42564,6792,37534
+,2785,40963,43546,28979,4459
+,29607,4096,17124,48726,12214
+,45886,7353,35740,39449,12460
+,27468,15103,35408,12189,8025
+,10433,34030,13195,28842,27362
+,27332,14260,28250,34894,43526
+,38346,36944,27059,39449,2758
+,11155,18446,39843,45767,24575
+,38672,13839,43228,40581,16986
+,11292,37298,36527,43218,6904
+,994,8940,10635,19581,25580
+,10593,20019,46687,20447,39213
+,6468,8115,30327,25272,32935
+,1270,29623,48881,49023,42422
+,21142,13991,845,35442,16960
+,40701,35807,16714,4557,36056
+,20894,43482,31133,10927,46369
+,38384,17413,39365,19300,24750
+,3343,16763,13066,34159,10787
+,3188,27457,41155,33998,21011
+,7293,7221,49583,12151,22300
+,47927,21851,49706,12549,21437
+,42802,14628,26323,24375,32512
+,32516,20586,35473,22142,9017
+,1384,41403,48031,7475,10635
+,13734,1916,22807,22305,40532
+,28821,19619,34029,21640,15163
+,29981,26273,18930,294,21361
+,19160,22778,15958,42418,24341
+,24965,10894,25645,39531,19924
+,10476,39842,10849,6573,35848
+,20498,40840,12111,32306,38229
+,31228,6398,16885,23653,45618
+,12279,28703,14885,47214,25647
+,32918,7877,39504,49775,11567
+,29843,24838,34999,41800,39511
+,40218,26932,5435,16173,36755
+,1111,48349,32177,24353,40301
+,27328,4732,34551,17058,41766
+,16956,12673,4308,11066,37158
+,35559,31704,22235,8130,49660
+,45992,12599,29070,39518,36313
+,36588,36553,10489,20452,36060
+,19519,30307,18260,22320,25303
+,10832,40620,34209,34410,18007
+,49556,30472,20971,12148,48952
+,1525,48268,31014,21773,7607
+,36201,13146,27313,10933,17582
+,26970,10954,9456,29578,47859
+,48437,48073,48222,11477,4903
+,20199,30120,3428,33554,48199
+,28893,6121,42440,21909,33583
+,31364,17303,47892,9902,6338
+,14493,12743,31393,40079,3635
+,34810,17971,11164,31286,27285
+,11476,22898,47553,6215,17348
+,22909,16603,320,22908,32202
+,5943,8004,30624,38810,15172
+,17847,21606,31046,35063,45994
+,40954,46830,20137,33272,43692
+,45161,30089,42032,28942,10367
+,11633,29606,21901,3363,42676
+,43044,9879,13708,13573,20805
+,18417,36408,31699,28220,6572
+,18112,18192,44204,47678,1803
+,17846,47311,12536,22572,27238
+,2040,45440,40776,11002,6711
+,12190,18390,23690,37806,6765
+,47822,4661,41,6802,23917
+,47002,43476,37738,19869,13098
+,26710,22664,42647,219,39420
+,33792,39605,39558,6629,11905
+,49983,47377,39138,7185,36556
+,14902,5231,34185,40172,25340
+,43849,4142,2240,6017,16398
+,11125,34764,30999,5514,29845
+,33381,11027,7297,16532,45874
+,29147,21947,42770,12200,35336
+,831,36145,3591,2894,24020
+,25348,13275,37152,48694,48191
+,31550,21641,32639,30997,11045
+,45191,4848,4023,11454,13204
+,29072,17017,21375,36228,46905
+,44468,4495,46117,41057,36824
+,4133,48991,29385,37159,9354
+,3189,26053,39243,9425,15016
+,43882,21529,19461,348,34307
+,7304,18062,29151,20967,40295
+,48193,18455,15758,42238,48741
+,15573,35432,8758,41372,22104
+,7212,43564,23950,747,35272
+,18526,49127,20530,15848,31975
+,17012,14105,15763,39441,24327
+,3607,36240,10936,31803,26300
+,18813,48620,23,38001,17506
+,22479,20475,40492,35834,31529
+,40874,46718,42495,7651,43536
+,13754,5261,9346,33814,21108
+,410,19582,29518,13874,40397
+,33504,8353,25148,47812,4924
+,14601,16179,16221,33194,42658
+,31962,6955,37392,121,38969
+,39001,30795,35815,29765,45104
+,32200,18731,46667,42681,43640
+,40613,23159,16570,8521,49538
+,46581,34643,35250,28645,39179
+,791,22776,9845,2951,28598
+,19579,32597,30603,14397,21616
+,14989,19009,46135,7981,45768
+,5290,34666,45961,49418,4187
+,49884,25131,45140,27628,3058
+,43196,34808,35100,12496,6513
+,43242,41580,26337,17713,16919
+,2009,19604,392,317,5083
+,8180,23016,15932,15830,15937
+,35495,3778,17211,770,39410
+,37557,35463,47331,45289,15311
+,3597,41984,9998,28111,13041
+,1587,24243,4552,20261,10650
+,5482,29313,67,34074,6757
+,48407,43512,47393,12726,22531
+,15639,15933,13294,39406,5112
+,19756,26956,47964,22922,25815
+,45789,24625,39106,31059,44006
+,29919,9379,18978,22227,6290
+,28405,2766,5324,29759,30159
+,41535,28646,31805,20932,44291
+,1784,29281,13236,42106,3808
+,41024,6393,30013,44340,9480
+,6226,32291,38606,5742,10413
+,16981,38719,34269,12404,42224
+,32710,7768,16231,37605,18703
+,9649,27950,29119,36454,36121
+,40194,39780,10902,24933,12788
+,21050,21191,12408,945,32253
+,39393,2187,25078,17006,6522
+,45879,7791,232,27218,6917
+,16264,8118,34286,47237,914
+,17448,18200,30049,39831,5621
+,26882,15907,15910,37902,49515
+,8567,47036,45909,25480,41170
+,37413,25197,492,31525,3922
+,19257,35091,31361,15710,22010
+,4583,20474,15227,49070,24523
+,13385,2251,49843,37459,29558
+,47870,1805,10344,28150,25569
+,30962,4280,13511,13587,3256
+,8152,33446,31714,26055,9648
+,32113,27324,15630,2605,4200
+,8322,19641,29353,20073,10066
+,1917,41016,9394,21018,33545
+,31612,15042,38186,6537,39088
+,28558,41079,7026,14568,45511
+,9556,2030,35067,19675,4188
+,44895,14258,17927,45949,49134
+,11083,9075,18258,18587,28753
+,13323,43199,34242,21189,9298
+,42754,32278,3519,23663,27032
+,10912,11116,22472,16838,21733
+,1819,44607,9973,13025,38125
+,31279,41410,46753,39503,36225
+,45334,38681,38001,43064,36514
+,9158,21757,795,31171,38052
+,12233,34327,20809,27535,858
+,10657,25771,34338,25964,21837
+,37696,23464,9989,38401,6676
+,32759,15638,29551,28597,26451
+,24999,18175,19805,35108,27921
+,48262,30359,48530,48990,23028
+,43373,16463,39111,42386,11339
+,15181,42233,26796,38153,8582
+,41310,4405,2161,22889,8993
+,34739,9865,1540,33027,46100
+,14640,38282,1906,36050,34834
+,31014,3276,27906,44877,7643
+,48153,34431,25100,19725,47245
+,32525,49667,47480,37546,6878
+,3570,4193,3587,11715,4381
+,35804,26105,3927,48419,17244
+,46516,1876,34216,16353,7951
+,26934,47933,9861,14921,25256
+,24942,25056,43376,257,36983
+,49217,6848,11184,9109,20890
+,16422,6670,46000,22728,37679
+,33177,8630,48355,49374,16864
+,1576,15124,46813,13825,22708
+,18893,48692,48385,17469,39951
+,12678,37311,17983,15850,28887
+,33575,24952,42288,4387,30549
+,26980,39631,45158,49023,35912
+,21537,37336,14285,8936,31291
+,35865,34092,34472,4184,11656
+,39239,33275,30124,13091,45237
+,15068,41403,23261,28293,33425
+,17174,33600,6476,1960,34296
+,39959,31740,32980,16467,3686
+,668,10038,32098,29787,34800
+,43677,20764,37071,12257,22202
+,21924,15158,22237,14693,12939
+,43643,4362,24352,43530,34003
+,20975,860,21450,10497,47488
+,41399,10592,35977,41754,234
+,14091,7528,31780,49311,16622
+,13621,39385,6541,18251,9796
+,16184,10373,10710,35879,28104
+,18860,46856,37637,41540,6717
+,23424,37363,42002,38747,18113
+,33834,40754,44437,23196,22893
+,26288,27376,13364,47455,18326
+,33749,28431,20695,23954,34437
+,33603,8567,44743,17473,13976
+,19609,10025,45803,7656,30420
+,21501,23063,49272,47681,6716
+,14688,3751,26559,45730,8744
+,41264,2143,44338,17577,37458
+,46319,45599,16719,44540,5425
+,24937,14434,48544,123,43311
+,5425,8919,20283,6741,45189
+,22939,48395,5196,30754,43383
+,2738,32793,20190,4052,3270
+,47504,35947,45433,2648,29807
+,1070,26318,49099,29108,6318
+,38802,16786,7880,16990,19931
+,47765,25872,19079,5218,16488
+,7919,36325,31375,38320,11906
+,35599,3150,13027,37412,28273
+,22753,39728,46792,22684,34572
+,19649,11572,24922,29222,37823
+,6155,26147,13578,20310,25890
+,16485,49693,19819,40352,45296
+,4938,24595,22220,41437,35842
+,28486,34907,26043,9749,28652
+,14221,21461,49322,45711,27809
+,39971,31010,10122,37897,6308
+,34147,21633,8435,35323,11861
+,39923,27214,655,4026,38583
+,30186,39547,11739,12212,15165
+,40823,23741,18694,12262,2180
+,24432,35324,34660,32323,31326
+,22611,4579,7017,16261,15767
+,17162,49489,25348,46844,5532
+,27466,2316,33754,40717,2633
+,5079,17065,1421,8726,36014
+,20032,9090,31395,49142,12661
+,25826,20981,15443,34809,34646
+,20962,11984,11331,6920,28430
+,43395,19311,24507,29976,48750
+,3995,4965,48442,9875,40323
+,40925,37848,24507,33941,33757
+,29339,46593,7283,12640,25274
+,10183,15274,40336,37710,26356
+,43718,46770,9855,26977,6127
+,49487,10440,25264,37879,2994
+,9323,13712,29408,8142,33901
+,14063,26957,7214,14570,7490
+,2391,8149,5257,9491,3404
+,6805,18581,2895,22351,15503
+,21912,25163,21265,44211,37668
+,7087,14965,28842,9054,48383
+,24509,4535,10603,18388,14423
+,17981,1178,40639,6117,33282
+,7513,47863,41140,15011,33783
+,47952,24040,46131,37553,30233
+,28285,31797,14444,15040,15593
+,11361,45839,41617,36532,43783
+,15128,35081,42594,22713,27117
+,45178,14872,46111,47254,25447
+,11096,31453,13907,47316,48508
+,30309,37692,42723,588,5917
+,40642,43919,32026,41983,18210
+,4739,39657,33872,27634,35456
+,42185,33200,3352,9689,41714
+,6185,13242,9796,6258,26096
+,15416,17335,21636,46131,18699
+,31515,35658,48472,213,862
+,3548,15492,13792,25615,12879
+,4825,35371,4146,9049,4014
+,12706,38342,24868,38153,7009
+,583,33505,28857,36345,20201
+,38814,26676,19442,38596,43027
+,8421,42837,19180,7749,13791
+,6425,12566,1822,47412,32110
+,52,12003,21788,5914,43661
+,16345,6822,28995,18286,48553
+,5592,23419,36290,37286,6149
+,13985,41168,39608,6910,3856
+,33887,28385,13204,38041,37988
+,10773,35843,26680,4450,33135
+,21180,41207,1968,5618,25178
+,19218,11548,13772,42488,4665
+,35073,27797,33841,7098,7177
+,24471,25340,27837,16961,8661
+,44781,30283,12549,18334,1243
+,40364,9092,13887,19411,27664
+,39871,29201,18109,43527,6009
+,6013,16330,19040,45117,17179
+,24355,13763,9355,20901,36528
+,22425,31233,25507,29078,31661
+,44703,33942,6793,28033,40814
+,30755,48395,30270,20393,36153
+,6841,49190,7074,34213,4800
+,46892,37060,49724,18623,26
+,17065,47155,42562,14798,37954
+,48593,46269,41779,36944,8471
+,33985,16798,15010,34177,292
+,27212,45190,15414,37837,19143
+,28074,47956,30652,3187,7996
+,7992,12955,4298,24739,21917
+,14333,16499,23040,5549,34340
+,6765,34681,19513,14188,27177
+,36043,39201,40120,18101,15270
+,11518,14475,13402,15156,26947
+,39040,8325,25213,4136,4334
+,46879,5008,5603,22359,35041
+,18310,18174,38088,23028,14711
+,40122,19350,25921,45501,30588
+,47879,21650,25373,24355,23148
+,5214,33936,46234,26906,25398
+,5049,11674,39225,28135,31416
+,31554,20213,29067,34033,35616
+,17819,14384,28692,42518,4755
+,20704,14273,16618,32293,12493
+,27523,10455,18450,769,539
+,601,24517,41312,23778,40760
+,23042,15855,34272,6633,13796
+,41118,5895,24851,24507,39637
+,14496,20930,49032,6415,31927
+,40993,15169,11785,17376,23564
+,22932,9048,28624,46679,3087
+,16730,5361,2535,39734,25198
+,502,13982,39387,8763,12119
+,18665,13774,42812,32627,48878
+,1614,49658,22881,15237,47967
+,23812,8737,4091,18724,29975
+,41607,8748,7809,19875,35919
+,266,924,21194,22227,26955
+,16231,15870,21570,35438,20931
+,34971,22226,38355,35463,47175
+,41643,3975,10957,36129,48471
+,2236,5917,36607,17663,41049
+,6653,19562,12514,25419,23998
+,18640,24454,14951,29083,2626
+,31399,4877,33031,29503,13970
+,7261,47133,49267,8760,20867
+,18509,21634,9917,48942,21524
+,18306,22987,26992,15243,34194
+,19534,46718,29669,9956,4401
+,46768,44721,40467,12473,38055
+,58,34140,3356,3221,22358
+,14097,36895,38810,14916,17975
+,25,38785,19976,25076,14620
+,47852,45964,34625,32726,23605
+,8329,40099,41319,1539,39537
+,33137,43742,40679,8736,1088
+,47833,16718,32175,4154,39869
+,24181,35599,46811,19901,17644
+,32827,2206,21016,37991,24540
+,37295,39112,29112,24610,1544
+,25877,48789,41913,22274,19564
+,16242,43676,49695,16167,21333
+,45718,42683,14109,30136,22460
+,12928,10835,8761,438,30403
+,44792,25891,14020,694,31707
+,31528,2319,40098,17245,26013
+,48540,42403,42666,22385,5363
+,10546,32211,31798,522,8086
+,3395,22525,26876,29778,36550
+,27386,44482,8709,30689,11798
+,43638,43292,45991,20961,35194
+,7060,8642,48827,10812,1693
+,38480,45812,9032,3642,25054
+,46851,14817,41232,10265,30447
+,19955,18828,18435,31465,8374
+,551,7760,31152,42726,30789
+,49132,30933,36592,10257,16040
+,23585,30071,4558,38142,2466
+,4150,4502,40976,10501,25669
+,6744,18344,20997,13077,19141
+,5475,12584,35102,46375,31211
+,35199,11666,41039,32683,18363
+,17510,22759,40244,4329,26899
+,17713,21490,36502,33014,33583
+,28524,42438,45554,24240,30670
+,9822,30255,36882,48679,29151
+,24179,45449,39334,4908,34704
+,3898,29596,38675,22978,47090
